3   0.187     2.5 -0.113E+01  0.225E+01
1   0.188     2.5 -0.131E+01  0.261E+01
2   0.188     2.5 -0.110E+01  0.219E+01
3   0.188     2.5 -0.112E+01  0.224E+01
1   0.189     2.5 -0.130E+01  0.259E+01
2   0.189     2.5 -0.109E+01  0.218E+01
3   0.189     2.5 -0.111E+01  0.223E+01
1   0.190     2.5 -0.129E+01  0.258E+01
2   0.190     2.5 -0.108E+01  0.217E+01
3   0.190     2.5 -0.111E+01  0.222E+01
1   0.191     2.5 -0.128E+01  0.256E+01
2   0.191     2.5 -0.108E+01  0.215E+01
3   0.191     2.5 -0.110E+01  0.220E+01
1   0.192     2.5 -0.127E+01  0.254E+01
2   0.192     2.5 -0.107E+01  0.214E+01
3   0.192     2.5 -0.110E+01  0.219E+01
1   0.193     2.5 -0.126E+01  0.253E+01
2   0.193     2.5 -0.106E+01  0.213E+01
3   0.193     2.5 -0.109E+01  0.218E+01
1   0.194     2.5 -0.126E+01  0.251E+01
2   0.194     2.5 -0.106E+01  0.211E+01
3   0.194     2.5 -0.108E+01  0.217E+01
1   0.195     2.5 -0.125E+01  0.249E+01
2   0.195     2.5 -0.105E+01  0.210E+01
3   0.195     2.5 -0.108E+01  0.216E+01
1   0.196     2.5 -0.124E+01  0.248E+01
2   0.196     2.5 -0.104E+01  0.209E+01
3   0.196     2.5 -0.107E+01  0.214E+01
1   0.197     2.5 -0.123E+01  0.246E+01
2   0.197     2.5 -0.104E+01  0.208E+01
3   0.197     2.5 -0.107E+01  0.213E+01
1   0.198     2.5 -0.122E+01  0.245E+01
2   0.198     2.5 -0.103E+01  0.206E+01
3   0.198     2.5 -0.106E+01  0.212E+01
1   0.199     2.5 -0.122E+01  0.243E+01
2   0.199     2.5 -0.102E+01  0.205E+01
3   0.199     2.5 -0.106E+01  0.211E+01
1   0.200     2.5 -0.121E+01  0.241E+01
2   0.200     2.5 -0.102E+01  0.204E+01
3   0.200     2.5 -0.105E+01  0.210E+01
1   0.201     2.5 -0.120E+01  0.240E+01
2   0.201     2.5 -0.101E+01  0.202E+01
3   0.201     2.5 -0.104E+01  0.209E+01
1   0.202     2.5 -0.119E+01  0.238E+01
2   0.202     2.5 -0.101E+01  0.201E+01
3   0.202     2.5 -0.104E+01  0.208E+01
1   0.203     2.5 -0.118E+01  0.237E+01
2   0.203     2.5 -0.100E+01  0.200E+01
3   0.203     2.5 -0.103E+01  0.207E+01
1   0.204     2.5 -0.118E+01  0.235E+01
2   0.204     2.5 -0.994E+00  0.199E+01
3   0.204     2.5 -0.103E+01  0.206E+01
1   0.205     2.5 -0.117E+01  0.234E+01
2   0.205     2.5 -0.988E+00  0.198E+01
3   0.205     2.5 -0.102E+01  0.205E+01
1   0.206     2.5 -0.116E+01  0.232E+01
2   0.206     2.5 -0.982E+00  0.196E+01
3   0.206     2.5 -0.102E+01  0.203E+01
1   0.207     2.5 -0.115E+01  0.231E+01
2   0.207     2.5 -0.976E+00  0.195E+01
3   0.207     2.5 -0.101E+01  0.202E+01
1   0.208     2.5 -0.115E+01  0.229E+01
2   0.208     2.5 -0.970E+00  0.194E+01
3   0.208     2.5 -0.101E+01  0.201E+01
1   0.209     2.5 -0.114E+01  0.228E+01
2   0.209     2.5 -0.964E+00  0.193E+01
3   0.209     2.5 -0.100E+01  0.200E+01
1   0.210     2.5 -0.113E+01  0.227E+01
2   0.210     2.5 -0.959E+00  0.192E+01
3   0.210     2.5 -0.996E+00  0.199E+01
1   0.211     2.5 -0.113E+01  0.225E+01
2   0.211     2.5 -0.953E+00  0.191E+01
3   0.211     2.5 -0.991E+00  0.198E+01
1   0.212     2.5 -0.112E+01  0.224E+01
2   0.212     2.5 -0.947E+00  0.189E+01
3   0.212     2.5 -0.986E+00  0.197E+01
1   0.213     2.5 -0.111E+01  0.222E+01
2   0.213     2.5 -0.941E+00  0.188E+01
3   0.213     2.5 -0.981E+00  0.196E+01
1   0.214     2.5 -0.110E+01  0.221E+01
2   0.214     2.5 -0.936E+00  0.187E+01
3   0.214     2.5 -0.976E+00  0.195E+01
1   0.215     2.5 -0.110E+01  0.220E+01
2   0.215     2.5 -0.930E+00  0.186E+01
3   0.215     2.5 -0.971E+00  0.194E+01
1   0.216     2.5 -0.109E+01  0.218E+01
2   0.216     2.5 -0.925E+00  0.185E+01
3   0.216     2.5 -0.966E+00  0.193E+01
1   0.217     2.5 -0.108E+01  0.217E+01
2   0.217     2.5 -0.919E+00  0.184E+01
3   0.217     2.5 -0.961E+00  0.192E+01
1   0.218     2.5 -0.108E+01  0.215E+01
2   0.218     2.5 -0.914E+00  0.183E+01
3   0.218     2.5 -0.956E+00  0.191E+01
1   0.219     2.5 -0.107E+01  0.214E+01
2   0.219     2.5 -0.908E+00  0.182E+01
3   0.219     2.5 -0.951E+00  0.190E+01
1   0.220     2.5 -0.106E+01  0.213E+01
2   0.220     2.5 -0.903E+00  0.181E+01
3   0.220     2.5 -0.946E+00  0.189E+01
1   0.221     2.5 -0.106E+01  0.211E+01
2   0.221     2.5 -0.897E+00  0.179E+01
3   0.221     2.5 -0.941E+00  0.188E+01
1   0.222     2.5 -0.105E+01  0.210E+01
2   0.222     2.5 -0.892E+00  0.178E+01
3   0.222     2.5 -0.937E+00  0.187E+01
1   0.223     2.5 -0.104E+01  0.209E+01
2   0.223     2.5 -0.887E+00  0.177E+01
3   0.223     2.5 -0.932E+00  0.186E+01
1   0.224     2.5 -0.104E+01  0.208E+01
2   0.224     2.5 -0.882E+00  0.176E+01
3   0.224     2.5 -0.927E+00  0.185E+01
1   0.225     2.5 -0.103E+01  0.206E+01
2   0.225     2.5 -0.876E+00  0.175E+01
3   0.225     2.5 -0.922E+00  0.184E+01
1   0.226     2.5 -0.103E+01  0.205E+01
2   0.226     2.5 -0.871E+00  0.174E+01
3   0.226     2.5 -0.918E+00  0.184E+01
1   0.227     2.5 -0.102E+01  0.204E+01
2   0.227     2.5 -0.866E+00  0.173E+01
3   0.227     2.5 -0.913E+00  0.183E+01
1   0.228     2.5 -0.101E+01  0.203E+01
2   0.228     2.5 -0.861E+00  0.172E+01
3   0.228     2.5 -0.908E+00  0.182E+01
1   0.229     2.5 -0.101E+01  0.201E+01
2   0.229     2.5 -0.856E+00  0.171E+01
3   0.229     2.5 -0.904E+00  0.181E+01
1   0.230     2.5 -0.100E+01  0.200E+01
2   0.230     2.5 -0.851E+00  0.170E+01
3   0.230     2.5 -0.899E+00  0.180E+01
1   0.231     2.5 -0.994E+00  0.199E+01
2   0.231     2.5 -0.846E+00  0.169E+01
3   0.231     2.5 -0.895E+00  0.179E+01
1   0.232     2.5 -0.988E+00  0.198E+01
2   0.232     2.5 -0.841E+00  0.168E+01
3   0.232     2.5 -0.890E+00  0.178E+01
1   0.233     2.5 -0.982E+00  0.196E+01
2   0.233     2.5 -0.836E+00  0.167E+01
3   0.233     2.5 -0.886E+00  0.177E+01
1   0.234     2.5 -0.976E+00  0.195E+01
2   0.234     2.5 -0.831E+00  0.166E+01
3   0.234     2.5 -0.881E+00  0.176E+01
1   0.235     2.5 -0.971E+00  0.194E+01
2   0.235     2.5 -0.826E+00  0.165E+01
3   0.235     2.5 -0.877E+00  0.175E+01
1   0.236     2.5 -0.965E+00  0.193E+01
2   0.236     2.5 -0.821E+00  0.164E+01
3   0.236     2.5 -0.873E+00  0.175E+01
1   0.237     2.5 -0.959E+00  0.192E+01
2   0.237     2.5 -0.816E+00  0.163E+01
3   0.237     2.5 -0.868E+00  0.174E+01
1   0.238     2.5 -0.953E+00  0.191E+01
2   0.238     2.5 -0.812E+00  0.162E+01
3   0.238     2.5 -0.864E+00  0.173E+01
1   0.239     2.5 -0.947E+00  0.189E+01
2   0.239     2.5 -0.807E+00  0.161E+01
3   0.239     2.5 -0.859E+00  0.172E+01
1   0.240     2.5 -0.942E+00  0.188E+01
2   0.240     2.5 -0.802E+00  0.160E+01
3   0.240     2.5 -0.855E+00  0.171E+01
1   0.241     2.5 -0.936E+00  0.187E+01
2   0.241     2.5 -0.797E+00  0.159E+01
3   0.241     2.5 -0.851E+00  0.170E+01
1   0.242     2.5 -0.930E+00  0.186E+01
2   0.242     2.5 -0.793E+00  0.159E+01
3   0.242     2.5 -0.847E+00  0.169E+01
1   0.243     2.5 -0.925E+00  0.185E+01
2   0.243     2.5 -0.788E+00  0.158E+01
3   0.243     2.5 -0.842E+00  0.168E+01
1   0.244     2.5 -0.919E+00  0.184E+01
2   0.244     2.5 -0.784E+00  0.157E+01
3   0.244     2.5 -0.838E+00  0.168E+01
1   0.245     2.5 -0.914E+00  0.183E+01
2   0.245     2.5 -0.779E+00  0.156E+01
3   0.245     2.5 -0.834E+00  0.167E+01
1   0.246     2.5 -0.908E+00  0.182E+01
2   0.246     2.5 -0.774E+00  0.155E+01
3   0.246     2.5 -0.830E+00  0.166E+01
1   0.247     2.5 -0.903E+00  0.181E+01
2   0.247     2.5 -0.770E+00  0.154E+01
3   0.247     2.5 -0.826E+00  0.165E+01
1   0.248     2.5 -0.898E+00  0.180E+01
2   0.248     2.5 -0.765E+00  0.153E+01
3   0.248     2.5 -0.822E+00  0.164E+01
1   0.249     2.5 -0.892E+00  0.178E+01
2   0.249     2.5 -0.761E+00  0.152E+01
3   0.249     2.5 -0.818E+00  0.164E+01
1   0.250     2.5 -0.887E+00  0.177E+01
2   0.250     2.5 -0.757E+00  0.151E+01
3   0.250     2.5 -0.813E+00  0.163E+01
1   0.251     2.5 -0.882E+00  0.176E+01
2   0.251     2.5 -0.752E+00  0.150E+01
3   0.251     2.5 -0.809E+00  0.162E+01
1   0.252     2.5 -0.877E+00  0.175E+01
2   0.252     2.5 -0.748E+00  0.150E+01
3   0.252     2.5 -0.805E+00  0.161E+01
1   0.253     2.5 -0.871E+00  0.174E+01
2   0.253     2.5 -0.743E+00  0.149E+01
3   0.253     2.5 -0.801E+00  0.160E+01
1   0.254     2.5 -0.866E+00  0.173E+01
2   0.254     2.5 -0.739E+00  0.148E+01
3   0.254     2.5 -0.797E+00  0.159E+01
1   0.255     2.5 -0.861E+00  0.172E+01
2   0.255     2.5 -0.735E+00  0.147E+01
3   0.255     2.5 -0.793E+00  0.159E+01
1   0.256     2.5 -0.856E+00  0.171E+01
2   0.256     2.5 -0.731E+00  0.146E+01
3   0.256     2.5 -0.789E+00  0.158E+01
1   0.257     2.5 -0.851E+00  0.170E+01
2   0.257     2.5 -0.726E+00  0.145E+01
3   0.257     2.5 -0.785E+00  0.157E+01
1   0.258     2.5 -0.846E+00  0.169E+01
2   0.258     2.5 -0.722E+00  0.144E+01
3   0.258     2.5 -0.782E+00  0.156E+01
1   0.259     2.5 -0.841E+00  0.168E+01
2   0.259     2.5 -0.718E+00  0.144E+01
3   0.259     2.5 -0.778E+00  0.156E+01
1   0.260     2.5 -0.836E+00  0.167E+01
2   0.260     2.5 -0.714E+00  0.143E+01
3   0.260     2.5 -0.774E+00  0.155E+01
1   0.261     2.5 -0.831E+00  0.166E+01
2   0.261     2.5 -0.710E+00  0.142E+01
3   0.261     2.5 -0.770E+00  0.154E+01
1   0.262     2.5 -0.826E+00  0.165E+01
2   0.262     2.5 -0.705E+00  0.141E+01
3   0.262     2.5 -0.766E+00  0.153E+01
1   0.263     2.5 -0.821E+00  0.164E+01
2   0.263     2.5 -0.701E+00  0.140E+01
3   0.263     2.5 -0.762E+00  0.152E+01
1   0.264     2.5 -0.816E+00  0.163E+01
2   0.264     2.5 -0.697E+00  0.139E+01
3   0.264     2.5 -0.759E+00  0.152E+01
1   0.265     2.5 -0.812E+00  0.162E+01
2   0.265     2.5 -0.693E+00  0.139E+01
3   0.265     2.5 -0.755E+00  0.151E+01
1   0.266     2.5 -0.807E+00  0.161E+01
2   0.266     2.5 -0.689E+00  0.138E+01
3   0.266     2.5 -0.751E+00  0.150E+01
1   0.267     2.5 -0.802E+00  0.160E+01
2   0.267     2.5 -0.685E+00  0.137E+01
3   0.267     2.5 -0.747E+00  0.149E+01
1   0.268     2.5 -0.798E+00  0.160E+01
2   0.268     2.5 -0.681E+00  0.136E+01
3   0.268     2.5 -0.744E+00  0.149E+01
1   0.269     2.5 -0.793E+00  0.159E+01
2   0.269     2.5 -0.677E+00  0.135E+01
3   0.269     2.5 -0.740E+00  0.148E+01
1   0.270     2.5 -0.788E+00  0.158E+01
2   0.270     2.5 -0.673E+00  0.135E+01
3   0.270     2.5 -0.736E+00  0.147E+01
1   0.271     2.5 -0.784E+00  0.157E+01
2   0.271     2.5 -0.670E+00  0.134E+01
3   0.271     2.5 -0.733E+00  0.147E+01
1   0.272     2.5 -0.779E+00  0.156E+01
2   0.272     2.5 -0.666E+00  0.133E+01
3   0.272     2.5 -0.729E+00  0.146E+01
1   0.273     2.5 -0.774E+00  0.155E+01
2   0.273     2.5 -0.662E+00  0.132E+01
3   0.273     2.5 -0.725E+00  0.145E+01
1   0.274     2.5 -0.770E+00  0.154E+01
2   0.274     2.5 -0.658E+00  0.132E+01
3   0.274     2.5 -0.722E+00  0.144E+01
1   0.275     2.5 -0.765E+00  0.153E+01
2   0.275     2.5 -0.654E+00  0.131E+01
3   0.275     2.5 -0.718E+00  0.144E+01
1   0.276     2.5 -0.761E+00  0.152E+01
2   0.276     2.5 -0.650E+00  0.130E+01
3   0.276     2.5 -0.714E+00  0.143E+01
1   0.277     2.5 -0.757E+00  0.151E+01
2   0.277     2.5 -0.647E+00  0.129E+01
3   0.277     2.5 -0.711E+00  0.142E+01
1   0.278     2.5 -0.752E+00  0.150E+01
2   0.278     2.5 -0.643E+00  0.129E+01
3   0.278     2.5 -0.707E+00  0.141E+01
1   0.279     2.5 -0.748E+00  0.150E+01
2   0.279     2.5 -0.639E+00  0.128E+01
3   0.279     2.5 -0.704E+00  0.141E+01
1   0.280     2.5 -0.743E+00  0.149E+01
2   0.280     2.5 -0.635E+00  0.127E+01
3   0.280     2.5 -0.700E+00  0.140E+01
1   0.281     2.5 -0.739E+00  0.148E+01
2   0.281     2.5 -0.632E+00  0.126E+01
3   0.281     2.5 -0.697E+00  0.139E+01
1   0.282     2.5 -0.735E+00  0.147E+01
2   0.282     2.5 -0.628E+00  0.126E+01
3   0.282     2.5 -0.693E+00  0.139E+01
1   0.283     2.5 -0.731E+00  0.146E+01
2   0.283     2.5 -0.624E+00  0.125E+01
3   0.283     2.5 -0.690E+00  0.138E+01
1   0.284     2.5 -0.726E+00  0.145E+01
2   0.284     2.5 -0.621E+00  0.124E+01
3   0.284     2.5 -0.686E+00  0.137E+01
1   0.285     2.5 -0.722E+00  0.144E+01
2   0.285     2.5 -0.617E+00  0.123E+01
3   0.285     2.5 -0.683E+00  0.137E+01
1   0.286     2.5 -0.718E+00  0.144E+01
2   0.286     2.5 -0.614E+00  0.123E+01
3   0.286     2.5 -0.680E+00  0.136E+01
1   0.287     2.5 -0.714E+00  0.143E+01
2   0.287     2.5 -0.610E+00  0.122E+01
3   0.287     2.5 -0.676E+00  0.135E+01
1   0.288     2.5 -0.710E+00  0.142E+01
2   0.288     2.5 -0.607E+00  0.121E+01
3   0.288     2.5 -0.673E+00  0.135E+01
1   0.289     2.5 -0.706E+00  0.141E+01
2   0.289     2.5 -0.603E+00  0.121E+01
3   0.289     2.5 -0.669E+00  0.134E+01
1   0.290     2.5 -0.701E+00  0.140E+01
2   0.290     2.5 -0.600E+00  0.120E+01
3   0.290     2.5 -0.666E+00  0.133E+01
1   0.291     2.5 -0.697E+00  0.139E+01
2   0.291     2.5 -0.596E+00  0.119E+01
3   0.291     2.5 -0.663E+00  0.133E+01
1   0.292     2.5 -0.693E+00  0.139E+01
2   0.292     2.5 -0.593E+00  0.119E+01
3   0.292     2.5 -0.659E+00  0.132E+01
1   0.293     2.5 -0.689E+00  0.138E+01
2   0.293     2.5 -0.589E+00  0.118E+01
3   0.293     2.5 -0.656E+00  0.131E+01
1   0.294     2.5 -0.685E+00  0.137E+01
2   0.294     2.5 -0.586E+00  0.117E+01
3   0.294     2.5 -0.653E+00  0.131E+01
1   0.295     2.5 -0.681E+00  0.136E+01
2   0.295     2.5 -0.582E+00  0.116E+01
3   0.295     2.5 -0.650E+00  0.130E+01
1   0.296     2.5 -0.677E+00  0.135E+01
2   0.296     2.5 -0.579E+00  0.116E+01
3   0.296     2.5 -0.646E+00  0.129E+01
1   0.297     2.5 -0.673E+00  0.135E+01
2   0.297     2.5 -0.576E+00  0.115E+01
3   0.297     2.5 -0.643E+00  0.129E+01
1   0.298     2.5 -0.670E+00  0.134E+01
2   0.298     2.5 -0.572E+00  0.114E+01
3   0.298     2.5 -0.640E+00  0.128E+01
1   0.299     2.5 -0.666E+00  0.133E+01
2   0.299     2.5 -0.569E+00  0.114E+01
3   0.299     2.5 -0.637E+00  0.127E+01
1   0.300     2.5 -0.662E+00  0.132E+01
2   0.300     2.5 -0.566E+00  0.113E+01
3   0.300     2.5 -0.633E+00  0.127E+01
1   0.301     2.5 -0.658E+00  0.132E+01
2   0.301     2.5 -0.562E+00  0.112E+01
3   0.301     2.5 -0.630E+00  0.126E+01
1   0.302     2.5 -0.654E+00  0.131E+01
2   0.302     2.5 -0.559E+00  0.112E+01
3   0.302     2.5 -0.627E+00  0.125E+01
1   0.303     2.5 -0.650E+00  0.130E+01
2   0.303     2.5 -0.556E+00  0.111E+01
3   0.303     2.5 -0.624E+00  0.125E+01
1   0.304     2.5 -0.647E+00  0.129E+01
2   0.304     2.5 -0.553E+00  0.111E+01
3   0.304     2.5 -0.621E+00  0.124E+01
1   0.305     2.5 -0.643E+00  0.129E+01
2   0.305     2.5 -0.549E+00  0.110E+01
3   0.305     2.5 -0.618E+00  0.124E+01
1   0.306     2.5 -0.639E+00  0.128E+01
2   0.306     2.5 -0.546E+00  0.109E+01
3   0.306     2.5 -0.614E+00  0.123E+01
1   0.307     2.5 -0.635E+00  0.127E+01
2   0.307     2.5 -0.543E+00  0.109E+01
3   0.307     2.5 -0.611E+00  0.122E+01
1   0.308     2.5 -0.632E+00  0.126E+01
2   0.308     2.5 -0.540E+00  0.108E+01
3   0.308     2.5 -0.608E+00  0.122E+01
1   0.309     2.5 -0.628E+00  0.126E+01
2   0.309     2.5 -0.537E+00  0.107E+01
3   0.309     2.5 -0.605E+00  0.121E+01
1   0.310     2.5 -0.625E+00  0.125E+01
2   0.310     2.5 -0.534E+00  0.107E+01
3   0.310     2.5 -0.602E+00  0.120E+01
1   0.311     2.5 -0.621E+00  0.124E+01
2   0.311     2.5 -0.530E+00  0.106E+01
3   0.311     2.5 -0.599E+00  0.120E+01
1   0.312     2.5 -0.617E+00  0.123E+01
2   0.312     2.5 -0.527E+00  0.105E+01
3   0.312     2.5 -0.596E+00  0.119E+01
1   0.313     2.5 -0.614E+00  0.123E+01
2   0.313     2.5 -0.524E+00  0.105E+01
3   0.313     2.5 -0.593E+00  0.119E+01
1   0.314     2.5 -0.610E+00  0.122E+01
2   0.314     2.5 -0.521E+00  0.104E+01
3   0.314     2.5 -0.590E+00  0.118E+01
1   0.315     2.5 -0.607E+00  0.121E+01
2   0.315     2.5 -0.518E+00  0.104E+01
3   0.315     2.5 -0.587E+00  0.117E+01
1   0.316     2.5 -0.603E+00  0.121E+01
2   0.316     2.5 -0.515E+00  0.103E+01
3   0.316     2.5 -0.584E+00  0.117E+01
1   0.317     2.5 -0.600E+00  0.120E+01
2   0.317     2.5 -0.512E+00  0.102E+01
3   0.317     2.5 -0.581E+00  0.116E+01
1   0.318     2.5 -0.596E+00  0.119E+01
2   0.318     2.5 -0.509E+00  0.102E+01
3   0.318     2.5 -0.578E+00  0.116E+01
1   0.319     2.5 -0.593E+00  0.119E+01
2   0.319     2.5 -0.506E+00  0.101E+01
3   0.319     2.5 -0.575E+00  0.115E+01
1   0.320     2.5 -0.589E+00  0.118E+01
2   0.320     2.5 -0.503E+00  0.101E+01
3   0.320     2.5 -0.572E+00  0.114E+01
1   0.321     2.5 -0.586E+00  0.117E+01
2   0.321     2.5 -0.500E+00  0.100E+01
3   0.321     2.5 -0.569E+00  0.114E+01
1   0.322     2.5 -0.582E+00  0.116E+01
2   0.322     2.5 -0.497E+00  0.995E+00
3   0.322     2.5 -0.566E+00  0.113E+01
1   0.323     2.5 -0.579E+00  0.116E+01
2   0.323     2.5 -0.494E+00  0.989E+00
3   0.323     2.5 -0.563E+00  0.113E+01
1   0.324     2.5 -0.576E+00  0.115E+01
2   0.324     2.5 -0.491E+00  0.983E+00
3   0.324     2.5 -0.560E+00  0.112E+01
1   0.325     2.5 -0.572E+00  0.114E+01
2   0.325     2.5 -0.489E+00  0.977E+00
3   0.325     2.5 -0.558E+00  0.112E+01
1   0.326     2.5 -0.569E+00  0.114E+01
2   0.326     2.5 -0.486E+00  0.971E+00
3   0.326     2.5 -0.555E+00  0.111E+01
1   0.327     2.5 -0.566E+00  0.113E+01
2   0.327     2.5 -0.483E+00  0.966E+00
3   0.327     2.5 -0.552E+00  0.110E+01
1   0.328     2.5 -0.562E+00  0.112E+01
2   0.328     2.5 -0.480E+00  0.960E+00
3   0.328     2.5 -0.549E+00  0.110E+01
1   0.329     2.5 -0.559E+00  0.112E+01
2   0.329     2.5 -0.477E+00  0.954E+00
3   0.329     2.5 -0.546E+00  0.109E+01
1   0.330     2.5 -0.556E+00  0.111E+01
2   0.330     2.5 -0.474E+00  0.949E+00
3   0.330     2.5 -0.543E+00  0.109E+01
1   0.331     2.5 -0.553E+00  0.111E+01
2   0.331     2.5 -0.472E+00  0.943E+00
3   0.331     2.5 -0.540E+00  0.108E+01
1   0.332     2.5 -0.550E+00  0.110E+01
2   0.332     2.5 -0.469E+00  0.938E+00
3   0.332     2.5 -0.538E+00  0.108E+01
1   0.333     2.5 -0.546E+00  0.109E+01
2   0.333     2.5 -0.466E+00  0.932E+00
3   0.333     2.5 -0.535E+00  0.107E+01
1   0.334     2.5 -0.543E+00  0.109E+01
2   0.334     2.5 -0.463E+00  0.926E+00
3   0.334     2.5 -0.532E+00  0.106E+01
1   0.335     2.5 -0.540E+00  0.108E+01
2   0.335     2.5 -0.461E+00  0.921E+00
3   0.335     2.5 -0.529E+00  0.106E+01
1   0.336     2.5 -0.537E+00  0.107E+01
2   0.336     2.5 -0.458E+00  0.916E+00
3   0.336     2.5 -0.527E+00  0.105E+01
1   0.337     2.5 -0.534E+00  0.107E+01
2   0.337     2.5 -0.455E+00  0.910E+00
3   0.337     2.5 -0.524E+00  0.105E+01
1   0.338     2.5 -0.531E+00  0.106E+01
2   0.338     2.5 -0.452E+00  0.905E+00
3   0.338     2.5 -0.521E+00  0.104E+01
1   0.339     2.5 -0.527E+00  0.105E+01
2   0.339     2.5 -0.450E+00  0.899E+00
3   0.339     2.5 -0.518E+00  0.104E+01
1   0.340     2.5 -0.524E+00  0.105E+01
2   0.340     2.5 -0.447E+00  0.894E+00
3   0.340     2.5 -0.516E+00  0.103E+01
1   0.341     2.5 -0.521E+00  0.104E+01
2   0.341     2.5 -0.444E+00  0.889E+00
3   0.341     2.5 -0.513E+00  0.103E+01
1   0.342     2.5 -0.518E+00  0.104E+01
2   0.342     2.5 -0.442E+00  0.883E+00
3   0.342     2.5 -0.510E+00  0.102E+01
1   0.343     2.5 -0.515E+00  0.103E+01
2   0.343     2.5 -0.439E+00  0.878E+00
3   0.343     2.5 -0.508E+00  0.102E+01
1   0.344     2.5 -0.512E+00  0.102E+01
2   0.344     2.5 -0.436E+00  0.873E+00
3   0.344     2.5 -0.505E+00  0.101E+01
1   0.345     2.5 -0.509E+00  0.102E+01
2   0.345     2.5 -0.434E+00  0.868E+00
3   0.345     2.5 -0.502E+00  0.100E+01
1   0.346     2.5 -0.506E+00  0.101E+01
2   0.346     2.5 -0.431E+00  0.863E+00
3   0.346     2.5 -0.500E+00  0.999E+00
1   0.347     2.5 -0.503E+00  0.101E+01
2   0.347     2.5 -0.429E+00  0.857E+00
3   0.347     2.5 -0.497E+00  0.994E+00
1   0.348     2.5 -0.500E+00  0.100E+01
2   0.348     2.5 -0.426E+00  0.852E+00
3   0.348     2.5 -0.494E+00  0.989E+00
1   0.349     2.5 -0.497E+00  0.995E+00
2   0.349     2.5 -0.424E+00  0.847E+00
3   0.349     2.5 -0.492E+00  0.984E+00
1   0.350     2.5 -0.495E+00  0.989E+00
2   0.350     2.5 -0.421E+00  0.842E+00
3   0.350     2.5 -0.489E+00  0.978E+00
1   0.351     2.5 -0.492E+00  0.983E+00
2   0.351     2.5 -0.419E+00  0.837E+00
3   0.351     2.5 -0.487E+00  0.973E+00
1   0.352     2.5 -0.489E+00  0.977E+00
2   0.352     2.5 -0.416E+00  0.832E+00
3   0.352     2.5 -0.484E+00  0.968E+00
1   0.353     2.5 -0.486E+00  0.972E+00
2   0.353     2.5 -0.414E+00  0.827E+00
3   0.353     2.5 -0.481E+00  0.963E+00
1   0.354     2.5 -0.483E+00  0.966E+00
2   0.354     2.5 -0.411E+00  0.822E+00
3   0.354     2.5 -0.479E+00  0.958E+00
1   0.355     2.5 -0.480E+00  0.960E+00
2   0.355     2.5 -0.409E+00  0.817E+00
3   0.355     2.5 -0.476E+00  0.953E+00
1   0.356     2.5 -0.477E+00  0.955E+00
2   0.356     2.5 -0.406E+00  0.812E+00
3   0.356     2.5 -0.474E+00  0.948E+00
1   0.357     2.5 -0.475E+00  0.949E+00
2   0.357     2.5 -0.404E+00  0.807E+00
3   0.357     2.5 -0.471E+00  0.943E+00
1   0.358     2.5 -0.472E+00  0.943E+00
2   0.358     2.5 -0.401E+00  0.803E+00
3   0.358     2.5 -0.469E+00  0.938E+00
1   0.359     2.5 -0.469E+00  0.938E+00
2   0.359     2.5 -0.399E+00  0.798E+00
3   0.359     2.5 -0.466E+00  0.933E+00
1   0.360     2.5 -0.466E+00  0.932E+00
2   0.360     2.5 -0.396E+00  0.793E+00
3   0.360     2.5 -0.464E+00  0.928E+00
1   0.361     2.5 -0.463E+00  0.927E+00
2   0.361     2.5 -0.394E+00  0.788E+00
3   0.361     2.5 -0.461E+00  0.923E+00
1   0.362     2.5 -0.461E+00  0.921E+00
2   0.362     2.5 -0.392E+00  0.783E+00
3   0.362     2.5 -0.459E+00  0.918E+00
1   0.363     2.5 -0.458E+00  0.916E+00
2   0.363     2.5 -0.389E+00  0.779E+00
3   0.363     2.5 -0.456E+00  0.913E+00
1   0.364     2.5 -0.455E+00  0.911E+00
2   0.364     2.5 -0.387E+00  0.774E+00
3   0.364     2.5 -0.454E+00  0.908E+00
1   0.365     2.5 -0.453E+00  0.905E+00
2   0.365     2.5 -0.385E+00  0.769E+00
3   0.365     2.5 -0.451E+00  0.903E+00
1   0.366     2.5 -0.450E+00  0.900E+00
2   0.366     2.5 -0.382E+00  0.765E+00
3   0.366     2.5 -0.449E+00  0.898E+00
1   0.367     2.5 -0.447E+00  0.894E+00
2   0.367     2.5 -0.380E+00  0.760E+00
3   0.367     2.5 -0.447E+00  0.893E+00
1   0.368     2.5 -0.445E+00  0.889E+00
2   0.368     2.5 -0.378E+00  0.755E+00
3   0.368     2.5 -0.444E+00  0.888E+00
1   0.369     2.5 -0.442E+00  0.884E+00
2   0.369     2.5 -0.375E+00  0.751E+00
3   0.369     2.5 -0.442E+00  0.883E+00
1   0.370     2.5 -0.439E+00  0.879E+00
2   0.370     2.5 -0.373E+00  0.746E+00
3   0.370     2.5 -0.439E+00  0.879E+00
1   0.371     2.5 -0.437E+00  0.873E+00
2   0.371     2.5 -0.371E+00  0.742E+00
3   0.371     2.5 -0.437E+00  0.874E+00
1   0.372     2.5 -0.434E+00  0.868E+00
2   0.372     2.5 -0.369E+00  0.737E+00
3   0.372     2.5 -0.435E+00  0.869E+00
1   0.373     2.5 -0.431E+00  0.863E+00
2   0.373     2.5 -0.366E+00  0.733E+00
3   0.373     2.5 -0.432E+00  0.864E+00
1   0.374     2.5 -0.429E+00  0.858E+00
