Kine	Model	x	Azz	Creator
H2	LC-CDBonn	0.8887375654	-0.0029177933	Misak
H2	LC-CDBonn	0.8978388168	0.0046281801	Misak
H2	LC-CDBonn	0.9269628214	0.0272661002	Misak
H2	LC-CDBonn	0.9542665757	0.0477480279	Misak
H2	LC-CDBonn	0.9715589534	0.0585279899	Misak
H2	LC-CDBonn	0.9852108305	0.0628399746	Misak
H2	LC-CDBonn	0.9888513311	0.0639179708	Misak
H2	LC-CDBonn	1.0070538339	0.0639179708	Misak
H2	LC-CDBonn	1.0225259613	0.0617619784	Misak
H2	LC-CDBonn	1.0407284642	0.0552940013	Misak
H2	LC-CDBonn	1.0580208419	0.0455920355	Misak
H2	LC-CDBonn	1.0762233447	0.031578085	Misak
H2	LC-CDBonn	1.0916954721	0.015408142	Misak
H2	LC-CDBonn	1.1089878498	-0.0050737857	Misak
H2	LC-CDBonn	1.1253701024	-0.028789702	Misak
H2	LC-CDBonn	1.1426624801	-0.056817603	Misak
H2	LC-CDBonn	1.1608649829	-0.0913134813	Misak
H2	LC-CDBonn	1.1799776109	-0.1301213443	Misak
H2	LC-CDBonn	1.1936294881	-0.161383234	Misak
H2	LC-CDBonn	1.2091016155	-0.200191097	Misak
H2	LC-CDBonn	1.2245737429	-0.2433109448	Misak
H2	LC-CDBonn	1.2464167463	-0.3069127204	Misak
H2	LC-CDBonn	1.2928331286	-0.4481302219	Misak
H2	LC-CDBonn	1.4093291468	-0.8168049207	Misak
H2	LC-CDBonn	1.4439139022	-0.9127465821	Misak
H2	LC-CDBonn	1.4593860296	-0.9547884337	Misak
H2	LC-CDBonn	1.4739480319	-0.9882063158	Misak
H2	LC-CDBonn	1.4885100341	-1.0194682055	Misak
H2	LC-CDBonn	1.506712537	-1.0550420799	Misak
H2	LC-CDBonn	1.5221846644	-1.0809139886	Misak
H2	LC-CDBonn	1.538566917	-1.1046299049	Misak
H2	LC-CDBonn	1.5549491695	-1.1251118326	Misak
H2	LC-CDBonn	1.5731516724	-1.1423597717	Misak
H2	LC-CDBonn	1.5886237998	-1.1552957261	Misak
H2	LC-CDBonn	1.6077364278	-1.1649976918	Misak
H2	VN-AV18	0.6011380205	0.0024721877	Misak
H2	VN-AV18	0.6293518999	0.0046281801	Misak
H2	VN-AV18	0.6566556542	0.0024721877	Misak
H2	VN-AV18	0.6839594084	-0.0018397971	Misak
H2	VN-AV18	0.7030720364	-0.0072297781	Misak
H2	VN-AV18	0.7185441638	-0.0136977552	Misak
H2	VN-AV18	0.7422074175	-0.0309456944	Misak
H2	VN-AV18	0.7686010466	-0.0503496259	Misak
H2	VN-AV18	0.7822529238	-0.056817603	Misak
H2	VN-AV18	0.7931744255	-0.0600515916	Misak
H2	VN-AV18	0.8040959272	-0.0611295878	Misak
H2	VN-AV18	0.8050060523	-0.0611295878	Misak
H2	VN-AV18	0.8168376792	-0.056817603	Misak
H2	VN-AV18	0.8304895563	-0.0481936335	Misak
H2	VN-AV18	0.8459616837	-0.0352576791	Misak
H2	VN-AV18	0.8841869397	0.0003161953	Misak
H2	VN-AV18	0.8978388168	0.0110961573	Misak
H2	VN-AV18	0.9451653242	0.0445140393	Misak
H2	VN-AV18	0.9597273265	0.0520600127	Misak
H2	VN-AV18	0.9724690785	0.0574499937	Misak
H2	VN-AV18	0.9852108305	0.0585279899	Misak
H2	VN-AV18	0.9888513311	0.0585279899	Misak
H2	VN-AV18	1.0070538339	0.0563719975	Misak
H2	VN-AV18	1.0225259613	0.0509820165	Misak
H2	VN-AV18	1.0379980887	0.0434360431	Misak
H2	VN-AV18	1.0534702162	0.0326560812	Misak
H2	VN-AV18	1.0680322184	0.0186421306	Misak
H2	VN-AV18	1.0816840956	0.0024721877	Misak
H2	VN-AV18	1.0944258476	-0.0147757514	Misak
H2	VN-AV18	1.1089878498	-0.0395696639	Misak
H2	VN-AV18	1.1217296018	-0.0654415726	Misak
H2	VN-AV18	1.135381479	-0.0956254661	Misak
H2	VN-AV18	1.1499434812	-0.1311993405	Misak
H2	VN-AV18	1.1663257338	-0.1732411921	Misak
H2	VN-AV18	1.1827079863	-0.2217510209	Misak
H2	VN-AV18	1.1936294881	-0.2530129106	Misak
H2	VN-AV18	1.2928331286	-0.6303115789	Misak
H2	VN-AV18	1.3110356314	-0.6949913507	Misak
H2	VN-AV18	1.3465305119	-0.8265068865	Misak
H2	VN-AV18	1.3592722639	-0.8696267343	Misak
H2	VN-AV18	1.3711038908	-0.9052006088	Misak
H2	VN-AV18	1.3811152673	-0.934306506	Misak
H2	VN-AV18	1.3902165188	-0.9591004185	Misak
H2	VN-AV18	1.3984076451	-0.9763483576	Misak
H2	VN-AV18	1.4075088965	-0.9914403044	Misak
H2	VN-AV18	1.4093291468	-0.994674293	Misak
H2	VN-AV18	1.4211607736	-1.0119222321	Misak
H2	VN-AV18	1.4320822753	-1.022702194	Misak
H2	VN-AV18	1.443003777	-1.0313261636	Misak
H2	VN-AV18	1.4530151536	-1.0367161446	Misak
H2	VN-AV18	1.4648467804	-1.038872137	Misak
H2	VN-AV18	1.4739480319	-1.0367161446	Misak
H2	VN-AV18	1.4839594084	-1.0324041598	Misak
H2	VN-AV18	1.4885100341	-1.0291701712	Misak
H2	VN-AV18	1.4985214107	-1.0194682055	Misak
H2	VN-AV18	1.5085327873	-1.0065322511	Misak
H2	VN-AV18	1.5185441638	-0.9903623082	Misak
H2	VN-AV18	1.5285555404	-0.9709583767	Misak
H2	VN-AV18	1.538566917	-0.9483204566	Misak
H2	VN-AV18	1.5494884187	-0.9202925555	Misak
H2	VN-AV18	1.5585896701	-0.8944206468	Misak
H2	VN-AV18	1.5686010466	-0.8620807609	Misak
H2	VN-AV18	1.5786124232	-0.8254288903	Misak
H2	VN-AV18	1.5886237998	-0.7866210273	Misak
H2	VN-AV18	1.5986351763	-0.7456571718	Misak
H2	VN-AV18	1.6077364278	-0.7068493088	Misak
H2	VN-CDBonn	0.6011380205	0.0013941915	Misak
H2	VN-CDBonn	0.6348126507	0.0035501839	Misak
H2	VN-CDBonn	0.6639366553	0.0003161953	Misak
H2	VN-CDBonn	0.693970785	-0.0050737857	Misak
H2	VN-CDBonn	0.7030720364	-0.0083077743	Misak
H2	VN-CDBonn	0.7185441638	-0.0147757514	Misak
H2	VN-CDBonn	0.7476681684	-0.0363356753	Misak
H2	VN-CDBonn	0.7713314221	-0.0535836145	Misak
H2	VN-CDBonn	0.7868035495	-0.0611295878	Misak
H2	VN-CDBonn	0.7986351763	-0.0632855802	Misak
H2	VN-CDBonn	0.8050060523	-0.062207584	Misak
H2	VN-CDBonn	0.8177478043	-0.0589735954	Misak
H2	VN-CDBonn	0.8323098066	-0.0492716297	Misak
H2	VN-CDBonn	0.8559730603	-0.0277117058	Misak
H2	VN-CDBonn	0.8850970648	0.0003161953	Misak
H2	VN-CDBonn	0.8978388168	0.0100181611	Misak
H2	VN-CDBonn	0.9451653242	0.0445140393	Misak
H2	VN-CDBonn	0.9642779522	0.0542160051	Misak
H2	VN-CDBonn	0.9779298294	0.0585279899	Misak
H2	VN-CDBonn	0.9888513311	0.059605986	Misak
H2	VN-CDBonn	1.0070538339	0.0563719975	Misak
H2	VN-CDBonn	1.0225259613	0.0509820165	Misak
H2	VN-CDBonn	1.039818339	0.0423580469	Misak
H2	VN-CDBonn	1.0562005916	0.0294220926	Misak
H2	VN-CDBonn	1.0734929693	0.0110961573	Misak
H2	VN-CDBonn	1.0880549716	-0.0072297781	Misak
H2	VN-CDBonn	1.1017068487	-0.0298676982	Misak
H2	VN-CDBonn	1.1089878498	-0.0417256563	Misak
H2	VN-CDBonn	1.1217296018	-0.067597565	Misak
H2	VN-CDBonn	1.1372017292	-0.1020934432	Misak
H2	VN-CDBonn	1.1526738567	-0.1409013063	Misak
H2	VN-CDBonn	1.1699662344	-0.1861771465	Misak
H2	VN-CDBonn	1.1872586121	-0.2400769562	Misak
H2	VN-CDBonn	1.1936294881	-0.2584028916	Misak
H2	VN-CDBonn	1.20637124	-0.3004447432	Misak
H2	VN-CDBonn	1.2209332423	-0.3543445529	Misak
H2	VN-CDBonn	1.2400458703	-0.4308822828	Misak
H2	VN-CDBonn	1.2928331286	-0.6443255295	Misak
H2	VN-CDBonn	1.3119457565	-0.7176292708	Misak
H2	VN-CDBonn	1.3656431399	-0.9407744832	Misak
H2	VN-CDBonn	1.3802051422	-0.9957522892	Misak
H2	VN-CDBonn	1.3920367691	-1.0356381484	Misak
H2	VN-CDBonn	1.4029582708	-1.072290019	Misak
H2	VN-CDBonn	1.4093291468	-1.0906159543	Misak
H2	VN-CDBonn	1.4284417747	-1.1434377679	Misak
H2	VN-CDBonn	1.4439139022	-1.1811667724	Misak
H2	VN-CDBonn	1.4584759044	-1.2135066582	Misak
H2	VN-CDBonn	1.4693974061	-1.2350665821	Misak
H2	VN-CDBonn	1.4794087827	-1.251236525	Misak
H2	VN-CDBonn	1.4885100341	-1.262016487	Misak
H2	VN-CDBonn	1.500341661	-1.272796449	Misak
H2	VN-CDBonn	1.5121732878	-1.2803424223	Misak
H2	VN-CDBonn	1.5249150398	-1.2835764109	Misak
H2	VN-CDBonn	1.5376567918	-1.2824984147	Misak
H2	VN-CDBonn	1.5476681684	-1.2771084337	Misak
H2	VN-CDBonn	1.5604099204	-1.2684844642	Misak
H2	VN-CDBonn	1.5722415472	-1.2555485098	Misak
H2	VN-CDBonn	1.5849832992	-1.2383005707	Misak
H2	VN-CDBonn	1.5959048009	-1.2188966392	Misak
H2	VN-CDBonn	1.6077364278	-1.1951807229	Misak
H3	AV18-Norm	0.4996086377	-0.0398072834	Arenhovel
H3	AV18-Norm	0.5997665307	0.0067507484	Arenhovel
H3	AV18-Norm	0.7000155104	0.0446269232	Arenhovel
H3	AV18-Norm	0.800668948	0.0694195011	Arenhovel
H3	AV18-Norm	0.900200667	0.077391423	Arenhovel
H3	AV18-Norm	1.0006338037	0.0718873038	Arenhovel
H3	AV18-Norm	1.0995925982	0.044148919	Arenhovel
H3	AV18-Norm	1.1996950401	-0.0228013653	Arenhovel
H3	AV18-Norm	1.2998725636	-0.1371235612	Arenhovel
H3	AV18-Norm	1.4002760489	-0.2786566403	Arenhovel
H3	AV18-Norm	1.4994644822	-0.4377980925	Arenhovel
H3	AV18-Norm	1.6007972695	-0.6079986947	Arenhovel
H3	AV18-Norm	1.6995307221	-0.7763749615	Arenhovel
H3	AV18-Norm	1.8005895525	-0.935657835	Arenhovel
H3	AV18-Norm	1.848874409	-1.0547487591	Arenhovel
H3	AV18-Norm-MEC	0.49961	-0.0311593674	Arenhovel
H3	AV18-Norm-MEC	0.59977	0.0146243824	Arenhovel
H3	AV18-Norm-MEC	0.70002	0.0525649039	Arenhovel
H3	AV18-Norm-MEC	0.80067	0.0768837203	Arenhovel
H3	AV18-Norm-MEC	0.90020	0.0841230795	Arenhovel
H3	AV18-Norm-MEC	1.00063	0.0801321689	Arenhovel
H3	AV18-Norm-MEC	1.09959	0.0595115209	Arenhovel
H3	AV18-Norm-MEC	1.19970	0.0071727498	Arenhovel
H3	AV18-Norm-MEC	1.29987	-0.0828106894	Arenhovel
H3	AV18-Norm-MEC	1.40028	-0.190508709	Arenhovel
H3	AV18-Norm-MEC	1.49946	-0.3044377536	Arenhovel
H3	AV18-Norm-MEC	1.60080	-0.4154818025	Arenhovel
H3	AV18-Norm-MEC	1.69953	-0.5115210455	Arenhovel
H3	AV18-Norm-MEC	1.80059	-0.5781587886	Arenhovel
H3	AV18-Norm-MEC	1.84887	-0.6178981897	Arenhovel
H3	AV18-Norm-MEC-IC	0.49961	0.071987713	Arenhovel
H3	AV18-Norm-MEC-IC	0.59977	0.0854538545	Arenhovel
H3	AV18-Norm-MEC-IC	0.70002	0.0940268171	Arenhovel
H3	AV18-Norm-MEC-IC	0.80067	0.0975538657	Arenhovel
H3	AV18-Norm-MEC-IC	0.90020	0.0943139025	Arenhovel
H3	AV18-Norm-MEC-IC	1.00063	0.0875666896	Arenhovel
H3	AV18-Norm-MEC-IC	1.09959	0.0688990705	Arenhovel
H3	AV18-Norm-MEC-IC	1.19970	0.0215837274	Arenhovel
H3	AV18-Norm-MEC-IC	1.29987	-0.0598792164	Arenhovel
H3	AV18-Norm-MEC-IC	1.40028	-0.1557614818	Arenhovel
H3	AV18-Norm-MEC-IC	1.49946	-0.2546150098	Arenhovel
H3	AV18-Norm-MEC-IC	1.60080	-0.3480945262	Arenhovel
H3	AV18-Norm-MEC-IC	1.69953	-0.4264419576	Arenhovel
H3	AV18-Norm-MEC-IC	1.80059	-0.4751616148	Arenhovel
H3	AV18-Norm-MEC-IC	1.84887	-0.5019043933	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	0.49961	0.067776185	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	0.59977	0.0855344647	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	0.70002	0.0965653305	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	0.80067	0.1000372248	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	0.90020	0.0963348137	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	1.00063	0.0900203501	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	1.09959	0.0738007348	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	1.19970	0.0319753686	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	1.29987	-0.0410362349	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	1.40028	-0.1291120414	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	1.49946	-0.2201506253	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	1.60080	-0.3047064541	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	1.69953	-0.3726028473	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	1.80059	-0.4097683797	Arenhovel
H3	AV18-Norm-MEC-IC-Rel	1.84887	-0.4257914194	Arenhovel
H3	AV18-Norm-Rel	0.49961	-0.0419738585	Arenhovel
H3	AV18-Norm-Rel	0.59977	0.0100912623	Arenhovel
H3	AV18-Norm-Rel	0.70002	0.0488992623	Arenhovel
H3	AV18-Norm-Rel	0.80067	0.072007512	Arenhovel
H3	AV18-Norm-Rel	0.90020	0.0786995705	Arenhovel
H3	AV18-Norm-Rel	1.00063	0.0733439438	Arenhovel
H3	AV18-Norm-Rel	1.09959	0.0481681139	Arenhovel
H3	AV18-Norm-Rel	1.19970	-0.01274065	Arenhovel
H3	AV18-Norm-Rel	1.29987	-0.1174094242	Arenhovel
H3	AV18-Norm-Rel	1.40028	-0.2492975668	Arenhovel
H3	AV18-Norm-Rel	1.49946	-0.3981859706	Arenhovel
H3	AV18-Norm-Rel	1.60080	-0.5564223261	Arenhovel
H3	AV18-Norm-Rel	1.69953	-0.7106705994	Arenhovel
H3	AV18-Norm-Rel	1.80059	-0.8536193062	Arenhovel
H3	AV18-Norm-Rel	1.84887	-0.9572104497	Arenhovel
H3	AV18-PWBA-NR	0.49961	-0.1003073396	Arenhovel
H3	AV18-PWBA-NR	0.59977	-0.0142368879	Arenhovel
H3	AV18-PWBA-NR	0.70002	0.0402202337	Arenhovel
H3	AV18-PWBA-NR	0.80067	0.0664227826	Arenhovel
H3	AV18-PWBA-NR	0.90020	0.0692101975	Arenhovel
H3	AV18-PWBA-NR	1.00063	0.0555672793	Arenhovel
H3	AV18-PWBA-NR	1.09959	0.0149623795	Arenhovel
H3	AV18-PWBA-NR	1.19970	-0.0682358044	Arenhovel
H3	AV18-PWBA-NR	1.29987	-0.2001112191	Arenhovel
H3	AV18-PWBA-NR	1.40028	-0.3688834656	Arenhovel
H3	AV18-PWBA-NR	1.49946	-0.5682027251	Arenhovel
H3	AV18-PWBA-NR	1.60080	-0.7970649059	Arenhovel
H3	AV18-PWBA-NR	1.69953	-1.0490636206	Arenhovel
H3	AV18-PWBA-NR	1.80059	-1.3489193222	Arenhovel
H3	AV18-PWBA-NR	1.84887	-1.5378158277	Arenhovel
H3	AV18-PWBA-RC	0.49961	-0.0958709516	Arenhovel
H3	AV18-PWBA-RC	0.59977	-0.0117587615	Arenhovel
H3	AV18-PWBA-RC	0.70002	0.041082904	Arenhovel
H3	AV18-PWBA-RC	0.80067	0.0661625673	Arenhovel
H3	AV18-PWBA-RC	0.90020	0.0688764431	Arenhovel
H3	AV18-PWBA-RC	1.00063	0.0559788154	Arenhovel
H3	AV18-PWBA-RC	1.09959	0.0182079996	Arenhovel
H3	AV18-PWBA-RC	1.19970	-0.0589783624	Arenhovel
H3	AV18-PWBA-RC	1.29987	-0.181330463	Arenhovel
H3	AV18-PWBA-RC	1.40028	-0.3405991944	Arenhovel
H3	AV18-PWBA-RC	1.49946	-0.5303725123	Arenhovel
H3	AV18-PWBA-RC	1.60080	-0.7494624774	Arenhovel
H3	AV18-PWBA-RC	1.69953	-0.9910808645	Arenhovel
H3	AV18-PWBA-RC	1.80059	-1.2779116592	Arenhovel
H3	AV18-PWBA-RC	1.84887	-1.461306874	Arenhovel
H3	Bonn-Norm	0.4996086377	-0.0974732556	Arenhovel
H3	Bonn-Norm	0.5997665307	-0.0321917433	Arenhovel
H3	Bonn-Norm	0.7000155104	0.0215200878	Arenhovel
H3	Bonn-Norm	0.800668948	0.0587888578	Arenhovel
H3	Bonn-Norm	0.900200667	0.0750834265	Arenhovel
H3	Bonn-Norm	1.0006338037	0.0750664559	Arenhovel
H3	Bonn-Norm	1.0995925982	0.0525465191	Arenhovel
H3	Bonn-Norm	1.1996950401	-0.0070823815	Arenhovel
H3	Bonn-Norm	1.2998725636	-0.1113212348	Arenhovel
H3	Bonn-Norm	1.4002760489	-0.2394687825	Arenhovel
H3	Bonn-Norm	1.4994644822	-0.3809608494	Arenhovel
H3	Bonn-Norm	1.6007972695	-0.5290007251	Arenhovel
H3	Bonn-Norm	1.6995307221	-0.6734202141	Arenhovel
H3	Bonn-Norm	1.8005895525	-0.8085341779	Arenhovel
H3	Bonn-Norm-MEC	0.4996086377	-0.0864141055	Arenhovel
H3	Bonn-Norm-MEC	0.5997665307	-0.0237008051	Arenhovel
H3	Bonn-Norm-MEC	0.7000155104	0.0295514066	Arenhovel
H3	Bonn-Norm-MEC	0.800668948	0.0662785328	Arenhovel
H3	Bonn-Norm-MEC	0.900200667	0.0818589236	Arenhovel
H3	Bonn-Norm-MEC	1.0006338037	0.0833905169	Arenhovel
H3	Bonn-Norm-MEC	1.0995925982	0.0680378145	Arenhovel
H3	Bonn-Norm-MEC	1.1996950401	0.0229526861	Arenhovel
H3	Bonn-Norm-MEC	1.2998725636	-0.0572487792	Arenhovel
H3	Bonn-Norm-MEC	1.4002760489	-0.1520986686	Arenhovel
H3	Bonn-Norm-MEC	1.4994644822	-0.2489440134	Arenhovel
H3	Bonn-Norm-MEC	1.6007972695	-0.3380818942	Arenhovel
H3	Bonn-Norm-MEC	1.6995307221	-0.4096269583	Arenhovel
H3	Bonn-Norm-MEC	1.8005895525	-0.450992705	Arenhovel
H3	Bonn-Norm-MEC-IC	0.4996086377	0.0419880007	Arenhovel
H3	Bonn-Norm-MEC-IC	0.5997665307	0.059876388	Arenhovel
H3	Bonn-Norm-MEC-IC	0.7000155104	0.0773150555	Arenhovel
H3	Bonn-Norm-MEC-IC	0.800668948	0.0899298404	Arenhovel
H3	Bonn-Norm-MEC-IC	0.900200667	0.0934271906	Arenhovel
H3	Bonn-Norm-MEC-IC	1.0006338037	0.0892595032	Arenhovel
H3	Bonn-Norm-MEC-IC	1.0995925982	0.0788438203	Arenhovel
H3	Bonn-Norm-MEC-IC	1.1996950401	0.0388031917	Arenhovel
H3	Bonn-Norm-MEC-IC	1.2998725636	-0.033077041	Arenhovel
H3	Bonn-Norm-MEC-IC	1.4002760489	-0.1169483905	Arenhovel
H3	Bonn-Norm-MEC-IC	1.4994644822	-0.2002243562	Arenhovel
H3	Bonn-Norm-MEC-IC	1.6007972695	-0.2741170148	Arenhovel
H3	Bonn-Norm-MEC-IC	1.6995307221	-0.3310249685	Arenhovel
H3	Bonn-Norm-MEC-IC	1.8005895525	-0.3584607117	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	0.4996086377	0.0358828407	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	0.5997665307	0.0594874793	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	0.7000155104	0.080040245	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	0.800668948	0.092615432	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	0.900200667	0.0954919424	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	1.0006338037	0.0915773992	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	1.0995925982	0.0836860876	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	1.1996950401	0.0490067426	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	1.2998725636	-0.0147912596	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	1.4002760489	-0.0916014409	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	1.4994644822	-0.1684186931	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	1.6007972695	-0.2355372688	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	1.6995307221	-0.2848650379	Arenhovel
H3	Bonn-Norm-MEC-IC-Rel	1.8005895525	-0.3042680479	Arenhovel
H3	Bonn-Norm-Rel	0.4996086377	-0.1029109067	Arenhovel
H3	Bonn-Norm-Rel	0.5997665307	-0.0297126269	Arenhovel
H3	Bonn-Norm-Rel	0.7000155104	0.025792427	Arenhovel
H3	Bonn-Norm-Rel	0.800668948	0.0614532361	Arenhovel
H3	Bonn-Norm-Rel	0.900200667	0.0763406623	Arenhovel
H3	Bonn-Norm-Rel	1.0006338037	0.0764424857	Arenhovel
H3	Bonn-Norm-Rel	1.0995925982	0.0564242927	Arenhovel
H3	Bonn-Norm-Rel	1.1996950401	0.0027076533	Arenhovel
H3	Bonn-Norm-Rel	1.2998725636	-0.0922972339	Arenhovel
H3	Bonn-Norm-Rel	1.4002760489	-0.2116370596	Arenhovel
H3	Bonn-Norm-Rel	1.4994644822	-0.3443468603	Arenhovel
H3	Bonn-Norm-Rel	1.6007972695	-0.4826145203	Arenhovel
H3	Bonn-Norm-Rel	1.6995307221	-0.6155647373	Arenhovel
H3	Bonn-Norm-Rel	1.8005895525	-0.7372012458	Arenhovel
H3	Bonn-PWBA-NR	0.4996086377	-0.1153814419	Arenhovel
H3	Bonn-PWBA-NR	0.5997665307	-0.0230375389	Arenhovel
H3	Bonn-PWBA-NR	0.7000155104	0.0355193878	Arenhovel
H3	Bonn-PWBA-NR	0.800668948	0.0650835224	Arenhovel
H3	Bonn-PWBA-NR	0.900200667	0.0697150718	Arenhovel
H3	Bonn-PWBA-NR	1.0006338037	0.0562178175	Arenhovel
H3	Bonn-PWBA-NR	1.0995925982	0.0143217407	Arenhovel
H3	Bonn-PWBA-NR	1.1996950401	-0.0708577563	Arenhovel
H3	Bonn-PWBA-NR	1.2998725636	-0.2042690069	Arenhovel
H3	Bonn-PWBA-NR	1.4002760489	-0.3721220147	Arenhovel
H3	Bonn-PWBA-NR	1.4994644822	-0.5669723593	Arenhovel
H3	Bonn-PWBA-NR	1.6007972695	-0.7868684261	Arenhovel
H3	Bonn-PWBA-NR	1.6995307221	-1.0249512793	Arenhovel
H3	Bonn-PWBA-NR	1.8005895525	-1.304060468	Arenhovel
H3	Bonn-PWBA-RC	0.4996086377	-0.1096524628	Arenhovel
H3	Bonn-PWBA-RC	0.5997665307	-0.0192912872	Arenhovel
H3	Bonn-PWBA-RC	0.7000155104	0.0373522086	Arenhovel
H3	Bonn-PWBA-RC	0.800668948	0.0653946493	Arenhovel
H3	Bonn-PWBA-RC	0.900200667	0.0696726454	Arenhovel
H3	Bonn-PWBA-RC	1.0006338037	0.0568867405	Arenhovel
H3	Bonn-PWBA-RC	1.0995925982	0.0180524361	Arenhovel
H3	Bonn-PWBA-RC	1.1996950401	-0.0607546146	Arenhovel
H3	Bonn-PWBA-RC	1.2998725636	-0.1842861693	Arenhovel
H3	Bonn-PWBA-RC	1.4002760489	-0.3426073776	Arenhovel
H3	Bonn-PWBA-RC	1.4994644822	-0.5282229077	Arenhovel
H3	Bonn-PWBA-RC	1.6007972695	-0.7388700178	Arenhovel
H3	Bonn-PWBA-RC	1.6995307221	-0.9669685233	Arenhovel
H3	Bonn-PWBA-RC	1.8005895525	-1.2325012617	Arenhovel
S1	AV18-Norm	0.5000405957	-0.2657590126	Arenhovel
S1	AV18-Norm	0.6000977458	-0.2219608186	Arenhovel
S1	AV18-Norm	0.7000616967	-0.147969165	Arenhovel
S1	AV18-Norm	0.7999575457	-0.0406600541	Arenhovel
S1	AV18-Norm	0.8998828544	0.0479347687	Arenhovel
S1	AV18-Norm	1.0001130542	0.0661173125	Arenhovel
S1	AV18-Norm	1.0998631843	-0.0234688741	Arenhovel
S1	AV18-Norm	1.1999613999	-0.3000395494	Arenhovel
S1	AV18-Norm	1.3000445741	-0.6606074393	Arenhovel
S1	AV18-Norm	1.399795137	-0.9150244591	Arenhovel
S1	AV18-Norm	1.5000781549	-0.9515677376	Arenhovel
S1	AV18-Norm	1.6002577808	-0.7855107811	Arenhovel
S1	AV18-Norm	1.7001307468	-0.4508512837	Arenhovel
S1	AV18-Norm	1.7999970169	-0.0219259671	Arenhovel
S1	AV18-Norm	1.8224001166	0.2438104182	Arenhovel
S1	AV18-Norm-MEC	0.50004	-0.3130644563	Arenhovel
S1	AV18-Norm-MEC	0.60010	-0.2587727976	Arenhovel
S1	AV18-Norm-MEC	0.70006	-0.1715158208	Arenhovel
S1	AV18-Norm-MEC	0.79996	-0.0494451488	Arenhovel
S1	AV18-Norm-MEC	0.89988	0.0478216316	Arenhovel
S1	AV18-Norm-MEC	1.00011	0.0684620786	Arenhovel
S1	AV18-Norm-MEC	1.09986	-0.0102404618	Arenhovel
S1	AV18-Norm-MEC	1.19996	-0.2552938323	Arenhovel
S1	AV18-Norm-MEC	1.30004	-0.5819771652	Arenhovel
S1	AV18-Norm-MEC	1.39980	-0.8442713546	Arenhovel
S1	AV18-Norm-MEC	1.50008	-0.9457270356	Arenhovel
S1	AV18-Norm-MEC	1.60026	-0.8728101843	Arenhovel
S1	AV18-Norm-MEC	1.70013	-0.6262844761	Arenhovel
S1	AV18-Norm-MEC	1.80000	-0.2617992147	Arenhovel
S1	AV18-Norm-MEC	1.82240	0.075762249	Arenhovel
S1	AV18-Norm-MEC-IC	0.50004	-0.2320583034	Arenhovel
S1	AV18-Norm-MEC-IC	0.60010	-0.1762817205	Arenhovel
S1	AV18-Norm-MEC-IC	0.70006	-0.1068381778	Arenhovel
S1	AV18-Norm-MEC-IC	0.79996	-0.0155096801	Arenhovel
S1	AV18-Norm-MEC-IC	0.89988	0.0585597552	Arenhovel
S1	AV18-Norm-MEC-IC	1.00011	0.0727471456	Arenhovel
S1	AV18-Norm-MEC-IC	1.09986	0.0029363316	Arenhovel
S1	AV18-Norm-MEC-IC	1.19996	-0.2150028879	Arenhovel
S1	AV18-Norm-MEC-IC	1.30004	-0.5054823536	Arenhovel
S1	AV18-Norm-MEC-IC	1.39980	-0.7413307494	Arenhovel
S1	AV18-Norm-MEC-IC	1.50008	-0.8478210306	Arenhovel
S1	AV18-Norm-MEC-IC	1.60026	-0.817514434	Arenhovel
S1	AV18-Norm-MEC-IC	1.70013	-0.6415721247	Arenhovel
S1	AV18-Norm-MEC-IC	1.80000	-0.3394961078	Arenhovel
S1	AV18-Norm-MEC-IC	1.82240	-0.0181825438	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	0.50004	-0.1351974023	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	0.60010	-0.1014500241	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	0.70006	-0.0378386981	Arenhovel
