          iterations=   6     deuteron energy=-.222462069E+01 MeV


                  D-state probability=0.442679905E-01




   p(fm-1)          3s1(fm**3/2)      3d1(fm**3/2)
   28.0600  0.132907692E-02  -.524027968E-04
   28.0700  0.132600222E-02  -.522742318E-04
   28.0800  0.132293463E-02  -.521459871E-04
   28.0900  0.131987414E-02  -.520180618E-04
   28.1000  0.131682073E-02  -.518904550E-04
   28.1100  0.131377438E-02  -.517631661E-04
   28.1200  0.131073509E-02  -.516361941E-04
   28.1300  0.130770282E-02  -.515095383E-04
   28.1400  0.130467757E-02  -.513831979E-04
   28.1500  0.130165931E-02  -.512571721E-04
   28.1600  0.129864804E-02  -.511314600E-04
   28.1700  0.129564374E-02  -.510060608E-04
   28.1800  0.129264638E-02  -.508809739E-04
   28.1900  0.128965596E-02  -.507561983E-04
   28.2000  0.128667246E-02  -.506317334E-04
   28.2100  0.128369586E-02  -.505075782E-04
   28.2200  0.128072614E-02  -.503837321E-04
   28.2300  0.127776330E-02  -.502601942E-04
   28.2400  0.127480731E-02  -.501369637E-04
   28.2500  0.127185816E-02  -.500140399E-04
   28.2600  0.126891583E-02  -.498914220E-04
   28.2700  0.126598030E-02  -.497691092E-04
   28.2800  0.126305157E-02  -.496471008E-04
   28.2900  0.126012962E-02  -.495253959E-04
   28.3000  0.125721442E-02  -.494039938E-04
   28.3100  0.125430597E-02  -.492828937E-04
   28.3200  0.125140424E-02  -.491620949E-04
   28.3300  0.124850923E-02  -.490415966E-04
   28.3400  0.124562092E-02  -.489213981E-04
   28.3500  0.124273929E-02  -.488014985E-04
   28.3600  0.123986432E-02  -.486818971E-04
   28.3700  0.123699601E-02  -.485625932E-04
   28.3800  0.123413433E-02  -.484435860E-04
   28.3900  0.123127927E-02  -.483248748E-04
   28.4000  0.122843082E-02  -.482064587E-04
   28.4100  0.122558895E-02  -.480883371E-04
   28.4200  0.122275366E-02  -.479705092E-04
   28.4300  0.121992493E-02  -.478529743E-04
   28.4400  0.121710275E-02  -.477357316E-04
   28.4500  0.121428709E-02  -.476187803E-04
   28.4600  0.121147795E-02  -.475021199E-04
   28.4700  0.120867530E-02  -.473857494E-04
   28.4800  0.120587914E-02  -.472696681E-04
   28.4900  0.120308945E-02  -.471538755E-04
   28.5000  0.120030621E-02  -.470383706E-04
   28.5100  0.119752941E-02  -.469231528E-04
   28.5200  0.119475903E-02  -.468082213E-04
   28.5300  0.119199506E-02  -.466935755E-04
   28.5400  0.118923749E-02  -.465792145E-04
   28.5500  0.118648630E-02  -.464651377E-04
   28.5600  0.118374147E-02  -.463513444E-04
   28.5700  0.118100299E-02  -.462378338E-04
   28.5800  0.117827085E-02  -.461246053E-04
   28.5900  0.117554502E-02  -.460116580E-04
   28.6000  0.117282550E-02  -.458989914E-04
   28.6100  0.117011228E-02  -.457866046E-04
   28.6200  0.116740533E-02  -.456744970E-04
   28.6300  0.116470464E-02  -.455626678E-04
   28.6400  0.116201020E-02  -.454511165E-04
   28.6500  0.115932200E-02  -.453398422E-04
   28.6600  0.115664001E-02  -.452288442E-04
   28.6700  0.115396423E-02  -.451181219E-04
   28.6800  0.115129464E-02  -.450076746E-04
   28.6900  0.114863122E-02  -.448975015E-04
   28.7000  0.114597396E-02  -.447876020E-04
   28.7100  0.114332286E-02  -.446779754E-04
   28.7200  0.114067788E-02  -.445686209E-04
   28.7300  0.113803903E-02  -.444595380E-04
   28.7400  0.113540628E-02  -.443507259E-04
   28.7500  0.113277962E-02  -.442421839E-04
   28.7600  0.113015903E-02  -.441339113E-04
   28.7700  0.112754451E-02  -.440259075E-04
   28.7800  0.112493604E-02  -.439181718E-04
   28.7900  0.112233360E-02  -.438107035E-04
   28.8000  0.111973718E-02  -.437035019E-04
   28.8100  0.111714677E-02  -.435965663E-04
   28.8200  0.111456235E-02  -.434898962E-04
   28.8300  0.111198391E-02  -.433834907E-04
   28.8400  0.110941144E-02  -.432773493E-04
   28.8500  0.110684492E-02  -.431714713E-04
   28.8600  0.110428433E-02  -.430658559E-04
   28.8700  0.110172967E-02  -.429605027E-04
   28.8800  0.109918092E-02  -.428554107E-04
   28.8900  0.109663806E-02  -.427505795E-04
   28.9000  0.109410109E-02  -.426460084E-04
   28.9100  0.109156998E-02  -.425416967E-04
   28.9200  0.108904473E-02  -.424376437E-04
   28.9300  0.108652533E-02  -.423338488E-04
   28.9400  0.108401175E-02  -.422303113E-04
   28.9500  0.108150399E-02  -.421270306E-04
   28.9600  0.107900202E-02  -.420240061E-04
   28.9700  0.107650585E-02  -.419212370E-04
   28.9800  0.107401545E-02  -.418187228E-04
   28.9900  0.107153081E-02  -.417164629E-04
   29.0000  0.106905192E-02  -.416144564E-04
   29.0100  0.106657877E-02  -.415127029E-04
   29.0200  0.106411133E-02  -.414112017E-04
   29.0300  0.106164961E-02  -.413099521E-04
   29.0400  0.105919358E-02  -.412089535E-04
   29.0500  0.105674323E-02  -.411082053E-04
   29.0600  0.105429855E-02  -.410077069E-04
   29.0700  0.105185952E-02  -.409074575E-04
   29.0800  0.104942614E-02  -.408074567E-04
   29.0900  0.104699839E-02  -.407077037E-04
   29.1000  0.104457625E-02  -.406081979E-04
   29.1100  0.104215972E-02  -.405089387E-04
   29.1200  0.103974878E-02  -.404099255E-04
   29.1300  0.103734341E-02  -.403111577E-04
   29.1400  0.103494361E-02  -.402126346E-04
   29.1500  0.103254936E-02  -.401143557E-04
   29.1600  0.103016065E-02  -.400163202E-04
   29.1700  0.102777747E-02  -.399185277E-04
   29.1800  0.102539980E-02  -.398209774E-04
   29.1900  0.102302763E-02  -.397236688E-04
   29.2000  0.102066095E-02  -.396266013E-04
   29.2100  0.101829974E-02  -.395297742E-04
   29.2200  0.101594399E-02  -.394331870E-04
   29.2300  0.101359370E-02  -.393368390E-04
   29.2400  0.101124884E-02  -.392407296E-04
   29.2500  0.100890941E-02  -.391448583E-04
   29.2600  0.100657539E-02  -.390492244E-04
   29.2700  0.100424677E-02  -.389538274E-04
   29.2800  0.100192353E-02  -.388586666E-04
   29.2900  0.999605673E-03  -.387637414E-04
   29.3000  0.997293175E-03  -.386690513E-04
   29.3100  0.994986027E-03  -.385745957E-04
   29.3200  0.992684217E-03  -.384803739E-04
   29.3300  0.990387731E-03  -.383863854E-04
   29.3400  0.988096559E-03  -.382926296E-04
   29.3500  0.985810686E-03  -.381991058E-04
   29.3600  0.983530102E-03  -.381058136E-04
   29.3700  0.981254794E-03  -.380127524E-04
   29.3800  0.978984749E-03  -.379199214E-04
   29.3900  0.976719956E-03  -.378273203E-04
   29.4000  0.974460403E-03  -.377349483E-04
   29.4100  0.972206077E-03  -.376428050E-04
   29.4200  0.969956965E-03  -.375508897E-04
   29.4300  0.967713057E-03  -.374592019E-04
   29.4400  0.965474341E-03  -.373677409E-04
   29.4500  0.963240803E-03  -.372765063E-04
   29.4600  0.961012432E-03  -.371854974E-04
   29.4700  0.958789216E-03  -.370947137E-04
   29.4800  0.956571144E-03  -.370041546E-04
   29.4900  0.954358203E-03  -.369138196E-04
   29.5000  0.952150381E-03  -.368237081E-04
   29.5100  0.949947667E-03  -.367338194E-04
   29.5200  0.947750049E-03  -.366441531E-04
   29.5300  0.945557515E-03  -.365547087E-04
   29.5400  0.943370052E-03  -.364654854E-04
   29.5500  0.941187651E-03  -.363764829E-04
   29.5600  0.939010298E-03  -.362877005E-04
   29.5700  0.936837982E-03  -.361991376E-04
   29.5800  0.934670692E-03  -.361107938E-04
   29.5900  0.932508416E-03  -.360226685E-04
   29.6000  0.930351142E-03  -.359347610E-04
   29.6100  0.928198858E-03  -.358470710E-04
   29.6200  0.926051554E-03  -.357595978E-04
   29.6300  0.923909217E-03  -.356723408E-04
   29.6400  0.921771836E-03  -.355852996E-04
   29.6500  0.919639400E-03  -.354984736E-04
   29.6600  0.917511898E-03  -.354118622E-04
   29.6700  0.915389316E-03  -.353254649E-04
   29.6800  0.913271646E-03  -.352392812E-04
   29.6900  0.911158874E-03  -.351533106E-04
   29.7000  0.909050990E-03  -.350675524E-04
   29.7100  0.906947983E-03  -.349820062E-04
   29.7200  0.904849840E-03  -.348966715E-04
   29.7300  0.902756552E-03  -.348115476E-04
   29.7400  0.900668106E-03  -.347266341E-04
   29.7500  0.898584492E-03  -.346419305E-04
   29.7600  0.896505697E-03  -.345574362E-04
   29.7700  0.894431712E-03  -.344731506E-04
   29.7800  0.892362525E-03  -.343890733E-04
   29.7900  0.890298125E-03  -.343052038E-04
   29.8000  0.888238500E-03  -.342215415E-04
   29.8100  0.886183641E-03  -.341380858E-04
   29.8200  0.884133535E-03  -.340548364E-04
   29.8300  0.882088172E-03  -.339717926E-04
   29.8400  0.880047540E-03  -.338889539E-04
   29.8500  0.878011629E-03  -.338063199E-04
   29.8600  0.875980429E-03  -.337238900E-04
   29.8700  0.873953927E-03  -.336416636E-04
   29.8800  0.871932113E-03  -.335596404E-04
   29.8900  0.869914977E-03  -.334778197E-04
   29.9000  0.867902507E-03  -.333962011E-04
   29.9100  0.865894693E-03  -.333147841E-04
   29.9200  0.863891524E-03  -.332335681E-04
   29.9300  0.861892988E-03  -.331525527E-04
   29.9400  0.859899077E-03  -.330717373E-04
   29.9500  0.857909778E-03  -.329911215E-04
   29.9600  0.855925081E-03  -.329107047E-04
   29.9700  0.853944975E-03  -.328304864E-04
   29.9800  0.851969451E-03  -.327504662E-04
   29.9900  0.849998496E-03  -.326706435E-04
   30.0000  0.848032101E-03  -.325910179E-04
   30.0100  0.846070255E-03  -.325115888E-04
   30.0200  0.844112948E-03  -.324323558E-04
   30.0300  0.842160169E-03  -.323533183E-04
   30.0400  0.840211907E-03  -.322744760E-04
   30.0500  0.838268153E-03  -.321958282E-04
   30.0600  0.836328895E-03  -.321173745E-04
   30.0700  0.834394124E-03  -.320391145E-04
   30.0800  0.832463828E-03  -.319610475E-04
   30.0900  0.830537998E-03  -.318831732E-04
   30.1000  0.828616623E-03  -.318054911E-04
   30.1100  0.826699693E-03  -.317280006E-04
   30.1200  0.824787198E-03  -.316507014E-04
   30.1300  0.822879127E-03  -.315735928E-04
   30.1400  0.820975471E-03  -.314966745E-04
   30.1500  0.819076218E-03  -.314199460E-04
   30.1600  0.817181359E-03  -.313434067E-04
   30.1700  0.815290883E-03  -.312670562E-04
   30.1800  0.813404782E-03  -.311908941E-04
   30.1900  0.811523043E-03  -.311149199E-04
   30.2000  0.809645657E-03  -.310391330E-04
   30.2100  0.807772615E-03  -.309635331E-04
   30.2200  0.805903906E-03  -.308881196E-04
   30.2300  0.804039520E-03  -.308128921E-04
   30.2400  0.802179447E-03  -.307378501E-04
   30.2500  0.800323677E-03  -.306629931E-04
   30.2600  0.798472201E-03  -.305883208E-04
   30.2700  0.796625007E-03  -.305138326E-04
   30.2800  0.794782087E-03  -.304395280E-04
   30.2900  0.792943430E-03  -.303654067E-04
   30.3000  0.791109027E-03  -.302914681E-04
   30.3100  0.789278868E-03  -.302177118E-04
   30.3200  0.787452942E-03  -.301441373E-04
   30.3300  0.785631241E-03  -.300707442E-04
   30.3400  0.783813754E-03  -.299975320E-04
   30.3500  0.782000471E-03  -.299245003E-04
   30.3600  0.780191384E-03  -.298516486E-04
   30.3700  0.778386481E-03  -.297789765E-04
   30.3800  0.776585754E-03  -.297064835E-04
   30.3900  0.774789193E-03  -.296341691E-04
   30.4000  0.772996788E-03  -.295620330E-04
   30.4100  0.771208530E-03  -.294900746E-04
   30.4200  0.769424409E-03  -.294182936E-04
   30.4300  0.767644415E-03  -.293466894E-04
   30.4400  0.765868538E-03  -.292752617E-04
   30.4500  0.764096771E-03  -.292040100E-04
   30.4600  0.762329102E-03  -.291329338E-04
   30.4700  0.760565522E-03  -.290620328E-04
   30.4800  0.758806022E-03  -.289913064E-04
   30.4900  0.757050593E-03  -.289207543E-04
   30.5000  0.755299225E-03  -.288503760E-04
   30.5100  0.753551908E-03  -.287801710E-04
   30.5200  0.751808634E-03  -.287101390E-04
   30.5300  0.750069392E-03  -.286402795E-04
   30.5400  0.748334174E-03  -.285705920E-04
   30.5500  0.746602971E-03  -.285010762E-04
   30.5600  0.744875772E-03  -.284317317E-04
   30.5700  0.743152569E-03  -.283625578E-04
   30.5800  0.741433352E-03  -.282935544E-04
   30.5900  0.739718113E-03  -.282247209E-04
   30.6000  0.738006842E-03  -.281560568E-04
   30.6100  0.736299530E-03  -.280875619E-04
   30.6200  0.734596167E-03  -.280192356E-04
   30.6300  0.732896745E-03  -.279510775E-04
   30.6400  0.731201255E-03  -.278830873E-04
   30.6500  0.729509686E-03  -.278152644E-04
   30.6600  0.727822032E-03  -.277476086E-04
   30.6700  0.726138281E-03  -.276801192E-04
   30.6800  0.724458425E-03  -.276127961E-04
   30.6900  0.722782456E-03  -.275456386E-04
   30.7000  0.721110364E-03  -.274786465E-04
   30.7100  0.719442140E-03  -.274118192E-04
   30.7200  0.717777776E-03  -.273451564E-04
   30.7300  0.716117262E-03  -.272786577E-04
   30.7400  0.714460589E-03  -.272123227E-04
   30.7500  0.712807749E-03  -.271461509E-04
   30.7600  0.711158732E-03  -.270801420E-04
   30.7700  0.709513531E-03  -.270142955E-04
   30.7800  0.707872135E-03  -.269486110E-04
   30.7900  0.706234537E-03  -.268830882E-04
   30.8000  0.704600727E-03  -.268177266E-04
   30.8100  0.702970697E-03  -.267525258E-04
   30.8200  0.701344437E-03  -.266874854E-04
   30.8300  0.699721940E-03  -.266226050E-04
   30.8400  0.698103196E-03  -.265578843E-04
   30.8500  0.696488198E-03  -.264933228E-04
   30.8600  0.694876935E-03  -.264289201E-04
   30.8700  0.693269400E-03  -.263646758E-04
   30.8800  0.691665584E-03  -.263005895E-04
   30.8900  0.690065478E-03  -.262366609E-04
   30.9000  0.688469073E-03  -.261728895E-04
   30.9100  0.686876362E-03  -.261092750E-04
   30.9200  0.685287336E-03  -.260458169E-04
   30.9300  0.683701985E-03  -.259825148E-04
   30.9400  0.682120302E-03  -.259193685E-04
   30.9500  0.680542279E-03  -.258563774E-04
   30.9600  0.678967905E-03  -.257935412E-04
   30.9700  0.677397174E-03  -.257308596E-04
   30.9800  0.675830077E-03  -.256683320E-04
   30.9900  0.674266605E-03  -.256059582E-04
   31.0000  0.672706750E-03  -.255437378E-04
   31.0100  0.671150504E-03  -.254816703E-04
   31.0200  0.669597857E-03  -.254197554E-04
   31.0300  0.668048803E-03  -.253579928E-04
   31.0400  0.666503333E-03  -.252963819E-04
   31.0500  0.664961437E-03  -.252349225E-04
   31.0600  0.663423109E-03  -.251736142E-04
   31.0700  0.661888339E-03  -.251124566E-04
   31.0800  0.660357120E-03  -.250514493E-04
   31.0900  0.658829444E-03  -.249905919E-04
   31.1000  0.657305301E-03  -.249298841E-04
   31.1100  0.655784685E-03  -.248693255E-04
   31.1200  0.654267586E-03  -.248089157E-04
   31.1300  0.652753997E-03  -.247486544E-04
   31.1400  0.651243909E-03  -.246885411E-04
   31.1500  0.649737315E-03  -.246285756E-04
   31.1600  0.648234206E-03  -.245687574E-04
   31.1700  0.646734575E-03  -.245090862E-04
   31.1800  0.645238413E-03  -.244495616E-04
   31.1900  0.643745712E-03  -.243901832E-04
   31.2000  0.642256464E-03  -.243309508E-04
   31.2100  0.640770662E-03  -.242718638E-04
   31.2200  0.639288297E-03  -.242129220E-04
   31.2300  0.637809361E-03  -.241541249E-04
   31.2400  0.636333846E-03  -.240954723E-04
   31.2500  0.634861745E-03  -.240369638E-04
   31.2600  0.633393050E-03  -.239785990E-04
   31.2700  0.631927752E-03  -.239203775E-04
   31.2800  0.630465844E-03  -.238622991E-04
   31.2900  0.629007319E-03  -.238043632E-04
   31.3000  0.627552167E-03  -.237465697E-04
   31.3100  0.626100381E-03  -.236889180E-04
   31.3200  0.624651955E-03  -.236314080E-04
   31.3300  0.623206879E-03  -.235740391E-04
   31.3400  0.621765146E-03  -.235168112E-04
   31.3500  0.620326748E-03  -.234597237E-04
   31.3600  0.618891678E-03  -.234027764E-04
   31.3700  0.617459928E-03  -.233459689E-04
   31.3800  0.616031490E-03  -.232893009E-04
   31.3900  0.614606357E-03  -.232327721E-04
   31.4000  0.613184520E-03  -.231763820E-04
   31.4100  0.611765973E-03  -.231201303E-04
   31.4200  0.610350708E-03  -.230640167E-04
   31.4300  0.608938717E-03  -.230080408E-04
   31.4400  0.607529992E-03  -.229522024E-04
   31.4500  0.606124526E-03  -.228965010E-04
   31.4600  0.604722311E-03  -.228409363E-04
   31.4700  0.603323341E-03  -.227855079E-04
   31.4800  0.601927607E-03  -.227302156E-04
   31.4900  0.600535102E-03  -.226750591E-04
   31.5000  0.599145818E-03  -.226200378E-04
   31.5100  0.597759748E-03  -.225651516E-04
   31.5200  0.596376885E-03  -.225104000E-04
   31.5300  0.594997220E-03  -.224557829E-04
   31.5400  0.593620748E-03  -.224012997E-04
   31.5500  0.592247460E-03  -.223469502E-04
   31.5600  0.590877349E-03  -.222927340E-04
   31.5700  0.589510407E-03  -.222386509E-04
   31.5800  0.588146628E-03  -.221847004E-04
   31.5900  0.586786004E-03  -.221308823E-04
   31.6000  0.585428527E-03  -.220771962E-04
   31.6100  0.584074191E-03  -.220236418E-04
   31.6200  0.582722988E-03  -.219702188E-04
   31.6300  0.581374911E-03  -.219169268E-04
   31.6400  0.580029953E-03  -.218637655E-04
   31.6500  0.578688106E-03  -.218107346E-04
   31.6600  0.577349363E-03  -.217578338E-04
   31.6700  0.576013717E-03  -.217050627E-04
   31.6800  0.574681162E-03  -.216524210E-04
   31.6900  0.573351689E-03  -.215999084E-04
   31.7000  0.572025291E-03  -.215475246E-04
   31.7100  0.570701962E-03  -.214952693E-04
   31.7200  0.569381695E-03  -.214431420E-04
   31.7300  0.568064481E-03  -.213911426E-04
   31.7400  0.566750315E-03  -.213392707E-04
   31.7500  0.565439190E-03  -.212875260E-04
   31.7600  0.564131097E-03  -.212359081E-04
   31.7700  0.562826031E-03  -.211844168E-04
   31.7800  0.561523983E-03  -.211330517E-04
   31.7900  0.560224948E-03  -.210818125E-04
   31.8000  0.558928918E-03  -.210306990E-04
   31.8100  0.557635887E-03  -.209797107E-04
   31.8200  0.556345846E-03  -.209288474E-04
   31.8300  0.555058790E-03  -.208781088E-04
   31.8400  0.553774712E-03  -.208274945E-04
   31.8500  0.552493604E-03  -.207770043E-04
   31.8600  0.551215460E-03  -.207266378E-04
   31.8700  0.549940273E-03  -.206763948E-04
   31.8800  0.548668035E-03  -.206262749E-04
   31.8900  0.547398741E-03  -.205762778E-04
   31.9000  0.546132384E-03  -.205264032E-04
   31.9100  0.544868956E-03  -.204766509E-04
   31.9200  0.543608450E-03  -.204270204E-04
   31.9300  0.542350861E-03  -.203775116E-04
   31.9400  0.541096182E-03  -.203281240E-04
   31.9500  0.539844404E-03  -.202788575E-04
   31.9600  0.538595523E-03  -.202297116E-04
   31.9700  0.537349531E-03  -.201806862E-04
   31.9800  0.536106421E-03  -.201317809E-04
   31.9900  0.534866187E-03  -.200829953E-04
   32.0000  0.533628822E-03  -.200343293E-04
   32.0100  0.532394320E-03  -.199857825E-04
   32.0200  0.531162674E-03  -.199373546E-04
   32.0300  0.529933877E-03  -.198890453E-04
   32.0400  0.528707923E-03  -.198408543E-04
   32.0500  0.527484805E-03  -.197927814E-04
   32.0600  0.526264516E-03  -.197448262E-04
   32.0700  0.525047051E-03  -.196969884E-04
   32.0800  0.523832402E-03  -.196492678E-04
   32.0900  0.522620563E-03  -.196016640E-04
   32.1000  0.521411527E-03  -.195541769E-04
   32.1100  0.520205289E-03  -.195068060E-04
   32.1200  0.519001840E-03  -.194595511E-04
   32.1300  0.517801177E-03  -.194124119E-04
   32.1400  0.516603290E-03  -.193653881E-04
   32.1500  0.515408175E-03  -.193184794E-04
   32.1600  0.514215825E-03  -.192716856E-04
   32.1700  0.513026233E-03  -.192250063E-04
   32.1800  0.511839393E-03  -.191784413E-04
   32.1900  0.510655299E-03  -.191319903E-04
   32.2000  0.509473944E-03  -.190856531E-04
   32.2100  0.508295321E-03  -.190394292E-04
   32.2200  0.507119426E-03  -.189933185E-04
   32.2300  0.505946251E-03  -.189473206E-04
   32.2400  0.504775790E-03  -.189014354E-04
   32.2500  0.503608037E-03  -.188556624E-04
   32.2600  0.502442985E-03  -.188100014E-04
   32.2700  0.501280628E-03  -.187644522E-04
   32.2800  0.500120961E-03  -.187190145E-04
   32.2900  0.498963976E-03  -.186736880E-04
   32.3000  0.497809668E-03  -.186284724E-04
   32.3100  0.496658030E-03  -.185833674E-04
   32.3200  0.495509057E-03  -.185383728E-04
   32.3300  0.494362741E-03  -.184934883E-04
   32.3400  0.493219077E-03  -.184487136E-04
   32.3500  0.492078059E-03  -.184040484E-04
   32.3600  0.490939681E-03  -.183594925E-04
   32.3700  0.489803937E-03  -.183150457E-04
   32.3800  0.488670819E-03  -.182707075E-04
   32.3900  0.487540323E-03  -.182264779E-04
   32.4000  0.486412443E-03  -.181823564E-04
   32.4100  0.485287172E-03  -.181383429E-04
   32.4200  0.484164503E-03  -.180944370E-04
   32.4300  0.483044432E-03  -.180506385E-04
   32.4400  0.481926953E-03  -.180069471E-04
   32.4500  0.480812058E-03  -.179633626E-04
   32.4600  0.479699743E-03  -.179198847E-04
   32.4700  0.478590001E-03  -.178765131E-04
   32.4800  0.477482826E-03  -.178332476E-04
   32.4900  0.476378212E-03  -.177900879E-04
   32.5000  0.475276154E-03  -.177470337E-04
   32.5100  0.474176646E-03  -.177040849E-04
   32.5200  0.473079681E-03  -.176612410E-04
   32.5300  0.471985254E-03  -.176185019E-04
   32.5400  0.470893358E-03  -.175758673E-04
   32.5500  0.469803989E-03  -.175333369E-04
   32.5600  0.468717140E-03  -.174909106E-04
   32.5700  0.467632805E-03  -.174485879E-04
   32.5800  0.466550979E-03  -.174063687E-04
   32.5900  0.465471655E-03  -.173642528E-04
   32.6000  0.464394828E-03  -.173222397E-04
   32.6100  0.463320493E-03  -.172803294E-04
   32.6200  0.462248643E-03  -.172385216E-04
   32.6300  0.461179272E-03  -.171968159E-04
   32.6400  0.460112375E-03  -.171552121E-04
   32.6500  0.459047947E-03  -.171137101E-04
   32.6600  0.457985981E-03  -.170723095E-04
   32.6700  0.456926472E-03  -.170310101E-04
   32.6800  0.455869413E-03  -.169898116E-04
   32.6900  0.454814801E-03  -.169487137E-04
   32.7000  0.453762628E-03  -.169077164E-04
   32.7100  0.452712889E-03  -.168668192E-04
   32.7200  0.451665578E-03  -.168260219E-04
   32.7300  0.450620691E-03  -.167853243E-04
   32.7400  0.449578220E-03  -.167447262E-04
   32.7500  0.448538162E-03  -.167042273E-04
   32.7600  0.447500509E-03  -.166638273E-04
   32.7700  0.446465257E-03  -.166235260E-04
   32.7800  0.445432400E-03  -.165833232E-04
   32.7900  0.444401932E-03  -.165432186E-04
   32.8000  0.443373848E-03  -.165032120E-04
   32.8100  0.442348143E-03  -.164633031E-04
   32.8200  0.441324810E-03  -.164234917E-04
   32.8300  0.440303845E-03  -.163837775E-04
   32.8400  0.439285242E-03  -.163441604E-04
   32.8500  0.438268995E-03  -.163046400E-04
   32.8600  0.437255099E-03  -.162652162E-04
   32.8700  0.436243549E-03  -.162258886E-04
   32.8800  0.435234339E-03  -.161866571E-04
   32.8900  0.434227464E-03  -.161475214E-04
   32.9000  0.433222917E-03  -.161084813E-04
   32.9100  0.432220695E-03  -.160695365E-04
   32.9200  0.431220792E-03  -.160306868E-04
   32.9300  0.430223201E-03  -.159919320E-04
   32.9400  0.429227919E-03  -.159532718E-04
   32.9500  0.428234939E-03  -.159147061E-04
   32.9600  0.427244256E-03  -.158762344E-04
   32.9700  0.426255865E-03  -.158378568E-04
   32.9800  0.425269760E-03  -.157995728E-04
   32.9900  0.424285937E-03  -.157613823E-04
   33.0000  0.423304390E-03  -.157232850E-04
   33.0100  0.422325113E-03  -.156852808E-04
   33.0200  0.421348102E-03  -.156473693E-04
   33.0300  0.420373351E-03  -.156095503E-04
   33.0400  0.419400855E-03  -.155718237E-04
   33.0500  0.418430609E-03  -.155341892E-04
   33.0600  0.417462608E-03  -.154966465E-04
   33.0700  0.416496846E-03  -.154591955E-04
   33.0800  0.415533318E-03  -.154218359E-04
   33.0900  0.414572019E-03  -.153845674E-04
   33.1000  0.413612944E-03  -.153473899E-04
   33.1100  0.412656088E-03  -.153103032E-04
   33.1200  0.411701445E-03  -.152733069E-04
   33.1300  0.410749011E-03  -.152364010E-04
   33.1400  0.409798780E-03  -.151995851E-04
   33.1500  0.408850747E-03  -.151628590E-04
   33.1600  0.407904908E-03  -.151262226E-04
   33.1700  0.406961257E-03  -.150896755E-04
   33.1800  0.406019789E-03  -.150532177E-04
   33.1900  0.405080498E-03  -.150168488E-04
   33.2000  0.404143381E-03  -.149805686E-04
   33.2100  0.403208432E-03  -.149443769E-04
   33.2200  0.402275646E-03  -.149082735E-04
   33.2300  0.401345017E-03  -.148722582E-04
   33.2400  0.400416542E-03  -.148363308E-04
   33.2500  0.399490214E-03  -.148004910E-04
   33.2600  0.398566030E-03  -.147647386E-04
   33.2700  0.397643983E-03  -.147290735E-04
   33.2800  0.396724069E-03  -.146934953E-04
   33.2900  0.395806284E-03  -.146580039E-04
   33.3000  0.394890622E-03  -.146225991E-04
   33.3100  0.393977078E-03  -.145872806E-04
   33.3200  0.393065648E-03  -.145520483E-04
   33.3300  0.392156326E-03  -.145169019E-04
   33.3400  0.391249107E-03  -.144818412E-04
   33.3500  0.390343988E-03  -.144468660E-04
   33.3600  0.389440962E-03  -.144119761E-04
   33.3700  0.388540026E-03  -.143771713E-04
   33.3800  0.387641173E-03  -.143424514E-04
   33.3900  0.386744400E-03  -.143078161E-04
   33.4000  0.385849702E-03  -.142732653E-04
   33.4100  0.384957074E-03  -.142387987E-04
   33.4200  0.384066510E-03  -.142044161E-04
   33.4300  0.383178007E-03  -.141701174E-04
   33.4400  0.382291559E-03  -.141359023E-04
   33.4500  0.381407162E-03  -.141017706E-04
   33.4600  0.380524811E-03  -.140677221E-04
   33.4700  0.379644501E-03  -.140337566E-04
   33.4800  0.378766228E-03  -.139998739E-04
   33.4900  0.377889986E-03  -.139660738E-04
   33.5000  0.377015772E-03  -.139323561E-04
   33.5100  0.376143580E-03  -.138987206E-04
   33.5200  0.375273406E-03  -.138651670E-04
   33.5300  0.374405244E-03  -.138316953E-04
   33.5400  0.373539092E-03  -.137983051E-04
   33.5500  0.372674943E-03  -.137649963E-04
   33.5600  0.371812793E-03  -.137317687E-04
   33.5700  0.370952637E-03  -.136986220E-04
   33.5800  0.370094472E-03  -.136655562E-04
   33.5900  0.369238292E-03  -.136325709E-04
   33.6000  0.368384092E-03  -.135996659E-04
   33.6100  0.367531869E-03  -.135668412E-04
   33.6200  0.366681617E-03  -.135340965E-04
   33.6300  0.365833332E-03  -.135014315E-04
   33.6400  0.364987010E-03  -.134688461E-04
   33.6500  0.364142645E-03  -.134363401E-04
   33.6600  0.363300234E-03  -.134039133E-04
   33.6700  0.362459772E-03  -.133715655E-04
   33.6800  0.361621254E-03  -.133392965E-04
   33.6900  0.360784675E-03  -.133071062E-04
   33.7000  0.359950033E-03  -.132749942E-04
   33.7100  0.359117321E-03  -.132429605E-04
   33.7200  0.358286535E-03  -.132110048E-04
   33.7300  0.357457672E-03  -.131791269E-04
   33.7400  0.356630725E-03  -.131473267E-04
   33.7500  0.355805692E-03  -.131156039E-04
   33.7600  0.354982568E-03  -.130839584E-04
   33.7700  0.354161348E-03  -.130523900E-04
   33.7800  0.353342028E-03  -.130208985E-04
   33.7900  0.352524603E-03  -.129894836E-04
   33.8000  0.351709069E-03  -.129581453E-04
   33.8100  0.350895421E-03  -.129268832E-04
   33.8200  0.350083657E-03  -.128956973E-04
   33.8300  0.349273770E-03  -.128645874E-04
   33.8400  0.348465756E-03  -.128335532E-04
   33.8500  0.347659612E-03  -.128025945E-04
