 -0.1053E-02  0.4647E-05 -0.1316E-05  0.1224E-03  0.1301E-05 -0.1906E-03  0.0000E+00  0.1486E-04 -0.9203E-04 -0.9645E-04
 -0.5260E-06  0.2609E-04  0.5275E-03  0.2399E-01  0.4047E-04  0.9551E-04 -0.5530E+00  0.7030E-05 -0.3765E-04  0.2042E-04
  0.5022E-04 -0.4877E-04  0.3089E-04  0.3678E-02  0.7388E+00  0.3979E-01  0.6517E-01 -0.3098E-04  0.7037E+00 -0.4086E-04
  0.6990E-04  0.3048E-02  0.4916E-05  0.2845E-04 -0.7976E-05 -0.9990E-02  0.5467E-04  0.2008E-03 -0.5500E-04  0.6326E-06
  0.4958E-05 -0.5649E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5223E-01  0.1600E-02 -0.4907E-03 -0.9717E-02 -0.2344E-03 -0.3323E-02  0.0000E+00  0.6375E-02 -0.1510E+00 -0.1506E+00
 -0.7659E-04  0.5426E-01 -0.4987E+01  0.3275E+02  0.4788E-01 -0.3702E-01  0.2263E+03  0.4781E-01 -0.7437E-01  0.4306E-02
  0.3076E-02 -0.2482E-02 -0.3387E-02  0.7388E+00  0.6440E+03  0.9323E+02  0.3187E+02  0.1082E-01 -0.2468E+03 -0.3076E-01
  0.5099E-01  0.4613E+01  0.7483E-02  0.4212E-01 -0.1115E-01 -0.1554E+02  0.8512E-01  0.3092E+00 -0.8493E-01  0.8880E-03
  0.7898E-02 -0.1027E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.9079E-01  0.5075E-03 -0.1505E-03  0.1007E-01  0.9630E-04 -0.1733E-01  0.0000E+00  0.3067E-02 -0.2859E-01 -0.2937E-01
  0.4899E-03  0.1004E-01 -0.1447E+01  0.8702E+01  0.5796E-02 -0.1327E-01  0.7888E+02 -0.7488E-03  0.6484E-03 -0.2971E-02
 -0.3636E-02  0.3728E-02 -0.3348E-02  0.3979E-01  0.9323E+02  0.2858E+02 -0.1016E+01  0.9963E-03 -0.2257E+02 -0.6532E-02
  0.9298E-02  0.8135E+00  0.1331E-02  0.7356E-02 -0.1929E-02 -0.2794E+01  0.1540E-01  0.5537E-01 -0.1524E-01  0.1539E-03
  0.1410E-02 -0.1339E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3412E-01 -0.1823E-04  0.3084E-05 -0.4171E-02 -0.5288E-04  0.5225E-02  0.0000E+00 -0.1318E-03 -0.6253E-02 -0.5999E-02
 -0.8730E-04  0.2631E-02 -0.1454E+00  0.9961E+00  0.2868E-02  0.3081E-03 -0.1269E+01  0.4306E-02 -0.6552E-02  0.1628E-03
 -0.9646E-03  0.9934E-03 -0.5132E-03  0.6517E-01  0.3187E+02 -0.1016E+01  0.4023E+01  0.7644E-03 -0.1756E+02 -0.7022E-03
  0.1413E-02  0.2040E+00  0.3273E-03  0.1823E-02 -0.4825E-03 -0.6850E+00  0.3778E-02  0.1356E-01 -0.3770E-02  0.3885E-04
  0.3628E-03 -0.5105E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.1871E-04  0.2426E-06 -0.1023E-07  0.1464E-05  0.4056E-07 -0.1402E-05  0.0000E+00  0.8782E-06 -0.1533E-04  0.5907E-06
 -0.1336E-05  0.4504E-05 -0.2160E-02  0.7659E-03  0.6469E-05  0.8616E-05 -0.4296E-01 -0.9760E-05  0.6461E-05 -0.2244E-05
 -0.5202E-06  0.3358E-06 -0.9082E-06 -0.3098E-04  0.1082E-01  0.9963E-03  0.7644E-03  0.4972E-04 -0.1125E+01 -0.5195E-05
  0.1179E-04  0.2973E-03  0.4974E-06  0.2539E-05 -0.6842E-06 -0.1055E-02  0.6133E-05  0.2107E-04 -0.5872E-05  0.5628E-07
  0.5740E-06 -0.1895E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.1091E+01 -0.1877E-02  0.1486E-02 -0.6881E-01 -0.1019E-02  0.2476E+00  0.0000E+00 -0.6655E-01  0.9010E+00  0.1327E+01
 -0.7194E-01 -0.6539E-01  0.4408E+02 -0.1711E+02 -0.2628E-01 -0.2006E+00  0.9585E+03  0.1991E+00 -0.3628E+00  0.7366E-01
  0.9986E-02 -0.4716E-02  0.2102E-01  0.7037E+00 -0.2468E+03 -0.2257E+02 -0.1756E+02 -0.1125E+01  0.2572E+05 -0.6691E-01
  0.3574E+00 -0.9764E+01 -0.1223E-01 -0.6361E-01  0.1266E-01  0.2657E+02 -0.1423E+00 -0.5041E+00  0.1345E+00 -0.1002E-02
 -0.1393E-01  0.2502E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.9154E-03 -0.6114E-05  0.1944E-05 -0.1070E-03  0.5389E-06  0.1652E-03  0.0000E+00 -0.4169E-04  0.1473E-03  0.1557E-03
 -0.9131E-05 -0.9960E-05  0.2726E-02  0.6608E-02 -0.6380E-04 -0.3197E-05  0.2296E-02 -0.2186E-04  0.1243E-05 -0.1573E-04
  0.9855E-06 -0.1500E-05  0.1184E-07 -0.4086E-04 -0.3076E-01 -0.6532E-02 -0.7022E-03 -0.5195E-05 -0.6691E-01  0.2008E-02
