  1   2  5.7660  22.000  1.5167  7.662e-03  2.400e-04  4.236e-07 Fomin:2010ei 
  1   2  5.7660  22.000  1.5500  6.039e-03  2.175e-04  3.387e-07 Fomin:2010ei 
  1   2  5.7660  22.000  1.5833  4.852e-03  1.978e-04  2.745e-07 Fomin:2010ei 
  1   2  5.7660  22.000  1.6167  3.725e-03  1.801e-04  2.113e-07 Fomin:2010ei 
  1   2  5.7660  22.000  1.6500  2.861e-03  1.599e-04  1.616e-07 Fomin:2010ei 
  1   2  5.7660  22.000  1.6833  2.262e-03  1.502e-04  1.267e-07 Fomin:2010ei 
  1   2  5.7660  22.000  1.7167  1.956e-03  1.316e-04  1.089e-07 Fomin:2010ei 
  1   2  5.7660  22.000  1.7500  1.613e-03  1.245e-04  9.021e-08 Fomin:2010ei 
  1   2  5.7660  22.000  1.7833  1.089e-03  1.115e-04  6.245e-08 Fomin:2010ei 
  1   2  5.7660  22.000  1.8167  8.788e-04  1.040e-04  5.320e-08 Fomin:2010ei 
  1   2  5.7660  22.000  1.8500  7.232e-04  9.600e-05  4.804e-08 Fomin:2010ei 
  1   2  5.7660  22.000  1.8833  6.127e-04  8.996e-05  4.690e-08 Fomin:2010ei 
  1   2  5.7660  22.000  1.9167  4.188e-04  8.484e-05  3.955e-08 Fomin:2010ei 
  1   2  5.7660  22.000  1.9500  4.702e-04  7.825e-05  6.209e-08 Fomin:2010ei 
  1   2  5.7660  22.000  1.9833  4.548e-04  9.370e-05  1.407e-07 Fomin:2010ei 
  1   2  5.7660  22.000  2.0167  4.548e-04  7.815e-01  1.407e-07 Fomin:2010ei 
  1   2  5.7660  22.000  2.0500  4.548e-04  5.597e-01  1.407e-07 Fomin:2010ei 
  1   2  5.7660  22.000  2.0833  4.548e-04  5.594e-01  1.407e-07 Fomin:2010ei 
  1   2  5.7660  26.000  0.4833  0.000e+00  0.000e+00  0.000e+00 Fomin:2010ei 
  1   2  5.7660  26.000  0.5167  0.000e+00  0.000e+00  0.000e+00 Fomin:2010ei 
  1   2  5.7660  26.000  0.5500  0.000e+00  0.000e+00  0.000e+00 Fomin:2010ei 
  1   2  5.7660  26.000  0.5833  0.000e+00  0.000e+00  0.000e+00 Fomin:2010ei 
  1   2  5.7660  26.000  0.6167  0.000e+00  0.000e+00  0.000e+00 Fomin:2010ei 
  1   2  5.7660  26.000  0.6833  3.059e+00  6.156e-03  9.348e-05 Fomin:2010ei 
  1   2  5.7660  26.000  0.7167  2.584e+00  5.681e-03  7.951e-05 Fomin:2010ei 
  1   2  5.7660  26.000  0.7500  2.030e+00  5.137e-03  6.740e-05 Fomin:2010ei 
  1   2  5.7660  26.000  0.7833  1.574e+00  4.627e-03  5.303e-05 Fomin:2010ei 
  1   2  5.7660  26.000  0.8167  1.258e+00  4.264e-03  4.269e-05 Fomin:2010ei 
  1   2  5.7660  26.000  0.8500  9.930e-01  4.125e-03  3.362e-05 Fomin:2010ei 
  1   2  5.7660  26.000  0.8833  7.662e-01  2.436e-03  2.856e-05 Fomin:2010ei 
  1   2  5.7660  26.000  0.9167  5.999e-01  2.079e-03  1.869e-05 Fomin:2010ei 
  1   2  5.7660  26.000  0.9500  5.993e-01  2.209e-03  1.605e-05 Fomin:2010ei 
  1   2  5.7660  26.000  0.9833  6.924e-01  2.394e-03  1.870e-05 Fomin:2010ei 
  1   2  5.7660  26.000  1.0167  6.151e-01  2.349e-03  2.758e-05 Fomin:2010ei 
  1   2  5.7660  26.000  1.0500  3.776e-01  1.906e-03  2.265e-05 Fomin:2010ei 
  1   2  5.7660  26.000  1.0833  2.034e-01  1.465e-03  1.280e-05 Fomin:2010ei 
  1   2  5.7660  26.000  1.1167  1.130e-01  1.165e-03  7.058e-06 Fomin:2010ei 
  1   2  5.7660  26.000  1.1500  6.465e-02  9.262e-04  3.903e-06 Fomin:2010ei 
  1   2  5.7660  26.000  1.1833  3.836e-02  7.619e-04  2.258e-06 Fomin:2010ei 
  1   2  5.7660  26.000  1.2167  2.491e-02  6.518e-04  1.417e-06 Fomin:2010ei 
